farsighted,1
fascinate,1
fascinating,1
fascinatingly,1
fascination,1
fascism,0
fascist,0
fashionable,1
fashionably,1
fast-growing,1
fast-paced,1
fastest-growing,1
fastidious,0
fastidiously,0
fastuous,0
fat,0
fatal,0
fatalistic,0
fatalistically,0
fatally,0
fateful,0
fatefully,0
fathom,1
fathomless,0
fatigue,0
fatty,0
fatuity,0
fatuous,0
fatuously,0
fault,0
faulty,0
favor,1
favorable,1
favored,1
favorite,1
fawningly,0
favour,1
faze,0
fear,0
fearful,0
fearfully,0
fearless,1
fearlessly,1
fears,0
fearsome,0
feasible,1
feasibly,1
feat,1
featly,1
feckless,0
feeble,0
feeblely,0
feebleminded,0
feign,0
feint,0
feisty,1
felicitate,1
felicitous,1
felicity,1
fell,0
felon,0
felonious,0
ferocious,0
ferociously,0
ferocity,0
fertile,1
fervent,1
fervently,1
fervid,1
fervidly,1
fervor,1
feverish,0
festive,1
fetid,0
fever,0
fiasco,0
fiat,0
fib,0
fibber,0
fickle,0
fiction,0
fictional,0
fictitious,0
fidelity,1
fidget,0
fidgety,0
fiend,0
fiendish,0
fierce,0
fiery,1
fight,0
figurehead,0
filth,0
filthy,0
finagle,0
fine,0
finely,1
first-class,1
first-rate,1
fissures,0
fist,0
fit,1
fitting,1
flabbergast,0
flabbergasted,0
flagging,0
flagrant,0
flagrantly,0
flair,1
flak,0
flake,0
flakey,0
flaky,0
flame,1
flash,0
flashy,0
flat-out,0
flatter,1
flattering,1
flatteringly,1
flaunt,0
flaw,0
flaws,0
flawed,0
flawless,1
flawlessly,1
fleer,0
fleeting,0
flexible,1
flighty,0
flimflam,0
flimsy,0
flirt,0
flirty,0
floored,0
flounder,0
floundering,0
flourish,1
flourishing,1
flout,0
fluent,1
fluster,0
foe,0
fond,1
fondly,1
fondness,1
fool,0
foolhardy,0
foolish,0
foolishly,0
foolishness,0
foolproof,1
forbid,0
forbidden,0
forbidding,0
force,0
forceful,0
foreboding,0
forebodingly,0
foremost,1
foresight,1
forfeit,0
forgave,1
forged,0
forget,0
forgetful,0
forgetfully,0
forgetfulness,0
forgive,1
forgiven,1
forgiveness,1
forgiving,1
forgivingly,1
forlorn,0
forlornly,0
formidable,0
forsake,0
forsaken,0
forswear,0
fortitude,1
fortuitous,1
fortuitously,1
fortunate,1
fortunately,1
fortune,1
foul,0
foully,0
foulness,0
fractious,0
fractiously,0
fracture,0
fragile,0
fragmented,0
fragrant,1
frail,0
frank,1
frantic,0
frantically,0
franticly,0
fraternize,0
fraud,0
fraudulent,0
fraught,0
freak,0
freakish,0
freakishly,0
frazzle,0
frazzled,0
free,1
freedom,1
freedoms,1
frenetic,0
frenetically,0
frenzied,0
frenzy,0
fresh,1
fret,0
fretful,0
friction,0
frictions,0
friend,1
friendliness,1
friendly,1
friends,1
friendship,1
friggin,0
fright,0
frighten,0
frightening,0
frighteningly,0
frightful,0
frightfully,0
frigid,0
frivolous,0
frolic,1
frown,0
frozen,0
fruitful,1
fruitless,0
fruitlessly,0
fumble,0
fun,1
frustrate,0
frustrated,0
frustrating,0
frustratingly,0
frustration,0
fudge,0
fugitive,0
fulfillment,1
full-blown,0
full-fledged,1
fulminate,0
fume,0
functional,1
fundamentalism,0
funny,1
furious,0
furiously,0
furor,0
fury,0
fuss,0
fustigate,0
fussy,0
fusty,0
futile,0
futilely,0
futility,0
fuzzy,0
gabble,0
gaff,0
gaffe,0
gaiety,1
gaily,1
gain,1
gainful,1
gainfully,1
gainsay,0
gainsayer,0
gaga,0
gaggle,0
gall,0
gallant,1
gallantly,1
galling,0
gallingly,0
galore,1
gamble,0
game,0
gape,0
garbage,0
garish,0
gasp,0
gauche,0
gaudy,0
gawk,0
gawky,0
geezer,0
gem,1
gems,1
generosity,1
generous,1
generously,1
genial,1
genius,1
genocide,0
gentle,1
genuine,1
germane,1
get-rich,0
ghastly,0
ghetto,0
gibber,0
gibberish,0
gibe,0
giddy,1
gifted,1
glad,1
gladden,1
gladly,1
gladness,1
glamorous,1
glare,0
glaring,0
glaringly,0
glee,1
gleeful,1
gleefully,1
glib,0
glibly,0
glimmer,1
glimmering,1
glisten,1
glistening,1
glitch,0
glitter,1
gloatingly,0
gloom,0
gloomy,0
glorify,1
glorious,1
gloriously,1
glory,1
gloss,0
glossy,1
glow,1
glower,0
glowing,1
glowingly,1
glum,0
glut,0
gnawing,0
go-ahead,1
goad,0
goading,0
god-awful,0
god-given,1
goddam,0
goddamn,0
godlike,1
gold,1
golden,1
good,1
goodly,1
goodness,1
goodwill,1
goof,0
gorgeous,1
gorgeously,1
gossip,0
grace,1
graceful,1
gracefully,1
graceless,0
gracelessly,0
gracious,1
graciously,1
graciousness,1
graft,0
grail,1
grand,1
grandeur,1
grandiose,0
grapple,0
grate,0
grateful,1
gratefully,1
gratification,1
gratify,1
gratifying,1
gratifyingly,1
grating,0
gratitude,1
gratuitous,0
gratuitously,0
grave,0
gravely,0
great,1
greatest,1
greatness,1
greed,0
greedy,0
greet,1
grief,0
grievance,0
grievances,0
grieve,0
grieving,0
grievous,0
grievously,0
grill,0
grim,0
grimace,0
grin,1
grind,0
gripe,0
grisly,0
grit,1
gritty,0
groove,1
gross,0
grossly,0
grotesque,0
grouch,0
grouchy,0
groundbreaking,1
groundless,0
grouse,0
growl,0
grudge,0
grudges,0
grudging,0
grudgingly,0
gruesome,0
gruesomely,0
gruff,0
grumble,0
guarantee,1
guardian,1
guidance,1
guile,0
guilt,0
guiltless,1
guilty,0
guiltily,0
gullible,0
gush,1
gumption,1
gusto,1
gutsy,1
haggard,0
haggle,0
hail,1
halcyon,1
hale,1
halfhearted,0
halfheartedly,0
hallowed,1
hallucinate,0
hallucination,0
hamper,0
hamstring,0
hamstrung,0
handicapped,0
handily,1
handsome,1
handy,1
hanker,1
hapless,0
haphazard,0
happily,1
happiness,1
happy,1
harangue,0
harass,0
harassment,0
harboring,0
harbors,0
hard,0
hard-hit,0
hard-line,0
hard-liner,0
hard-working,1
hardball,0
harden,0
hardened,0
hardheaded,0
hardhearted,0
hardier,1
hardliner,0
hardliners,0
hardly,0
hardship,0
hardships,0
hardy,1
harm,0
harmful,0
harmless,1
harmonious,1
harmoniously,1
harmonize,1
harmony,1
harms,0
harpy,0
harridan,0
harried,0
harrow,0
harsh,0
harshly,0
hassle,0
haste,0
hasty,0
hate,0
hater,0
hateful,0
hatefully,0
hatefulness,0
haughtily,0
haughty,0
hatred,0
haunt,0
haunting,0
haven,1
havoc,0
hawkish,0
hazard,0
hazardous,0
hazy,0
headache,0
headaches,0
headway,1
heady,1
heal,1
healthful,1
healthy,1
heart,1
heartbreak,0
heartbreaker,0
heartbreaking,0
heartbreakingly,0
hearten,1
heartening,1
heartfelt,1
heartily,1
heartless,0
heartrending,0
heartwarming,1
heathen,0
heaven,1
heavenly,1
heavily,0
heavy-handed,0
heavyhearted,0
heck,0
heckle,0
hectic,0
hedge,0
hedonistic,0
heedless,0
hegemonism,0
hegemonistic,0
hegemony,0
heinous,0
hell,0
hell-bent,0
hellion,0
help,1
helpful,1
helpless,0
helplessly,0
helplessness,0
herald,1
heresy,0
heretic,0
heretical,0
hero,1
heroic,1
heroically,1
heroine,1
heroize,1
heros,1
hesitant,0
hideous,0
hideously,0
hideousness,0
high-quality,1
highlight,1
hilarious,1
hilariously,1
hilariousness,1
hilarity,1
hinder,0
hindrance,0
historic,1
hoard,0
hoax,0
hobble,0
hole,0
hollow,0
holy,1
homage,1
honest,1
honestly,1
honesty,1
honeymoon,1
honor,1
honorable,1
hoodwink,0
hope,1
hopeful,1
hopefully,1
hopefulness,1
hopeless,0
hopelessly,0
hopelessness,0
hopes,1
horde,0
horrendous,0
horrendously,0
horrible,0
horribly,0
horrid,0
horrific,0
horrifically,0
horrify,0
horrifying,0
horrifyingly,0
horror,0
horrors,0
hospitable,1
hostage,0
hostile,0
hostilities,0
hostility,0
hot,1
hothead,0
hotheaded,0
hotbeds,0
hothouse,0
hubris,0
huckster,0
hug,1
humane,1
humanists,1
humanity,1
humankind,1
humble,1
humbling,0
humiliate,0
humiliating,0
humiliation,0
humility,1
humor,1
humorous,1
humorously,1
humour,1
humourous,1
hunger,0
hungry,0
hurt,0
hurtful,0
hustler,0
hypocrisy,0
hypocrite,0
hypocrites,0
hypocritical,0
hypocritically,0
hysteria,0
hysteric,0
hysterical,0
hysterically,0
hysterics,0
icy,0
ideal,1
idealism,1
idealist,1
idealize,1
ideally,1
idiocies,0
idiocy,0
idiot,0
idiotic,0
idiotically,0
idiots,0
idle,0
idol,1
idolize,1
idolized,1
idyllic,1
ignoble,0
ignominious,0
ignominiously,0
ignominy,0
ignore,0
ignorance,0
ignorant,0
ill,0
ill-advised,0
ill-conceived,0
ill-fated,0
ill-favored,0
ill-mannered,0
ill-natured,0
ill-sorted,0
ill-tempered,0
ill-treated,0
ill-treatment,0
ill-usage,0
ill-used,0
illegal,0
illegally,0
illegitimate,0
illicit,0
illiquid,0
illiterate,0
illness,0
illogic,0
illogical,0
illogically,0
illuminate,1
illuminati,1
illuminating,1
illumine,1
illusion,0
illusions,0
illusory,0
illustrious,1
imaginary,0
imaginative,1
imbalance,0
imbecile,0
imbroglio,0
immaculate,1
immaculately,1
immaterial,0
immature,0
imminence,0
imminent,0
imminently,0
immobilized,0
immoderate,0
immoderately,0
immodest,0
immoral,0
immorality,0
immorally,0
immovable,0
impair,0
impaired,0
impartial,1
impartiality,1
impartially,1
impasse,0
impassioned,1
impassive,0
impatience,0
impatient,0
impatiently,0
impeach,0
impeccable,1
impeccably,1
impede,0
impedance,0
impediment,0
impel,1
impending,0
impenitent,0
imperfect,0
imperfectly,0
imperial,1
imperialist,0
imperil,0
imperious,0
imperiously,0
impermissible,0
impersonal,0
impertinent,0
imperturbable,1
impervious,1
impetuous,0
impetuously,0
impetus,1
impiety,0
impinge,0
impious,0
implacable,0
implausible,0
implausibly,0
implicate,0
implication,0
implode,0
impolite,0
impolitely,0
impolitic,0
importance,1
important,1
importantly,1
importunate,0
importune,0
impose,0
imposers,0
imposing,0
imposition,0
impossible,0
impossiblity,0
impossibly,0
impotent,0
impoverish,0
impoverished,0
impractical,0
imprecate,0
imprecise,0
imprecisely,0
imprecision,0
impregnable,1
impress,1
impression,1
impressions,1
impressive,1
impressively,1
impressiveness,1
imprison,0
imprisonment,0
improbability,0
improbable,0
improbably,0
improper,0
improperly,0
impropriety,0
improving,1
improve,1
improved,1
improvement,1
improvise,1
imprudence,0
imprudent,0
impudence,0
impudent,0
impudently,0
impugn,0
impulsive,0
impulsively,0
impunity,0
impure,0
impurity,0
inability,0
inaccessible,0
inaccuracy,0
inaccuracies,0
inaccurate,0
inaccurately,0
inaction,0
inactive,0
inadequacy,0
inadequate,0
inadequately,0
inadverent,0
inadverently,0
inadvisable,0
inadvisably,0
inalienable,1
inane,0
inanely,0
inappropriate,0
inappropriately,0
inapt,0
inaptitude,0
inarticulate,0
inattentive,0
incapable,0
incapably,0
incautious,0
incendiary,0
incense,0
incessant,0
incessantly,0
incisive,1
incisively,1
incisiveness,1
incite,0
incitement,0
incivility,0
inclement,0
inclination,1
inclinations,1
inclined,1
inclusive,1
incognizant,0
incoherence,0
incoherent,0
incoherently,0
incommensurate,0
incomparable,0
incomparably,0
incompatibility,0
incompatible,0
incompetence,0
incompetent,0
incompetently,0
incomplete,0
incompliant,0
incomprehensible,0
incomprehension,0
inconceivable,0
inconceivably,0
inconclusive,0
incongruous,0
incongruously,0
inconsequent,0
inconsequently,0
inconsequential,0
inconsequentially,0
inconsiderate,0
inconsiderately,0
inconsistence,0
inconsistencies,0
inconsistency,0
inconsistent,0
inconsolable,0
inconsolably,0
inconstant,0
incontestable,1
incontrovertible,1
inconvenience,0
inconvenient,0
inconveniently,0
incorrect,0
incorrectly,0
incorrigible,0
incorrigibly,0
incorruptible,1
incredible,1
incredibly,1
incredulous,0
incredulously,0
inculcate,0
indebted,1
indecency,0
indecent,0
indecently,0
indecision,0
indecisive,0
indecisively,0
indecorum,0
indefatigable,1
indefensible,0
indefinite,0
indefinitely,0
indelible,1
indelibly,1
indelicate,0
independence,1
independent,1
indescribable,1
indescribably,1
indestructible,1
indeterminable,0
indeterminably,0
indeterminate,0
indifference,0
indifferent,0
indigent,0
indignant,0
indignantly,0
indignation,0
indignity,0
indiscernible,0
indiscreet,0
indiscreetly,0
indiscretion,0
indiscriminate,0
indiscriminating,0
indiscriminately,0
indispensable,1
indispensability,1
indisposed,0
indisputable,1
indistinct,0
indistinctive,0
individuality,1
indoctrinate,0
indoctrination,0
indolent,0
indomitable,1
indomitably,1
indubitable,1
indubitably,1
indulge,0
indulgence,1
indulgent,1
industrious,1
ineffective,0
ineffectively,0
ineffectiveness,0
ineffectual,0
ineffectually,0
ineffectualness,0
inefficacious,0
inefficacy,0
inefficiency,0
inefficient,0
inefficiently,0
ineligible,0
inelegance,0
inelegant,0
ineloquent,0
ineloquently,0
inept,0
ineptitude,0
ineptly,0
inequalities,0
inequality,0
inequitable,0
inequitably,0
inequities,0
inertia,0
inescapable,0
inescapably,0
inessential,0
inestimable,1
inestimably,1
inevitable,0
inevitably,0
inexact,0
inexcusable,0
inexcusably,0
inexorable,0
inexorably,0
inexpensive,1
inexperience,0
inexperienced,0
inexpert,0
inexpertly,0
inexpiable,0
inexplainable,0
inexplicable,0
inextricable,0
inextricably,0
infallible,1
infallibly,1
infallibility,1
infamous,0
infamously,0
infamy,0
infected,0
inferior,0
inferiority,0
infernal,0
infest,0
infested,0
infidel,0
infidels,0
infiltrator,0
infiltrators,0
infirm,0
inflame,0
inflammatory,0
inflated,0
inflationary,0
inflexible,0
inflict,0
influential,1
informative,1
infraction,0
infringe,0
infringement,0
infringements,0
infuriate,0
infuriated,0
infuriating,0
infuriatingly,0
ingenious,1
ingeniously,1
ingenuity,1
ingenuous,1
ingenuously,1
inglorious,0
ingrate,0
ingratiate,1
ingratiating,1
ingratiatingly,1
ingratitude,0
inhibit,0
inhibition,0
inhospitable,0
inhospitality,0
inhuman,0
inhumane,0
inhumanity,0
inimical,0
inimically,0
iniquitous,0
iniquity,0
injudicious,0
injure,0
injurious,0
injury,0
injustice,0
injustices,0
innocence,1
innocent,1
innocently,1
innocuous,1
innovation,1
innovative,1
innuendo,0
inoffensive,1
inopportune,0
inordinate,0
inordinately,0
inquisitive,1
insane,0
insanely,0
insanity,0
insatiable,0
insecure,0
insecurity,0
insensible,0
insensitive,0
insensitively,0
insensitivity,0
insidious,0
insidiously,0
insight,1
insightful,1
insightfully,1
insignificance,0
insignificant,0
insignificantly,0
insincere,0
insincerely,0
insincerity,0
insinuate,0
insinuating,0
insinuation,0
insist,1
insistence,1
insistent,1
insistently,1
insociable,0
isolation,0
insolence,0
insolent,0
insolently,0
insolvent,0
insouciance,0
inspiration,1
inspirational,1
inspire,1
inspiring,1
instability,0
instable,0
instigate,0
instigator,0
instigators,0
instructive,1
instrumental,1
insubordinate,0
insubstantial,0
insubstantially,0
insufferable,0
insufferably,0
insufficiency,0
insufficient,0
insufficiently,0
insular,0
insult,0
insulted,0
insulting,0
insultingly,0
insupportable,0
insupportably,0
insurmountable,0
insurmountably,0
insurrection,0
intact,1
integral,1
integrity,1
intelligent,1
intelligence,1
intelligible,1
intercede,1
interest,1
interested,1
interesting,1
interests,1
interfere,0
interference,0
intermittent,0
interrupt,0
interruption,0
intimacy,1
intimate,1
intimidate,0
intimidating,0
intimidatingly,0
intimidation,0
intolerable,0
intolerablely,0
intolerance,0
intolerant,0
intoxicate,0
intractable,0
intransigence,0
intransigent,0
intricate,1
intrigue,1
intriguing,1
intriguingly,1
intrude,0
intrusion,0
intrusive,0
intuitive,1
inundate,0
inundated,0
invader,0
invalid,0
invalidate,0
invalidity,0
invaluable,1
invaluablely,1
invasive,0
invective,0
inveigle,0
inventive,1
invidious,0
invidiously,0
invidiousness,0
invigorate,1
invigorating,1
invincibility,1
invincible,1
inviolable,1
inviolate,1
invulnerable,1
involuntarily,0
involuntary,0
irate,0
irately,0
ire,0
irk,0
irksome,0
ironic,0
ironies,0
irony,0
irrational,0
irrationality,0
irrationally,0
irreconcilable,0
irredeemable,0
irredeemably,0
irreformable,0
irrefutable,1
irrefutably,1
irregular,0
irregularity,0
irrelevance,0
irrelevant,0
irreparable,0
irreplacible,0
irrepressible,0
irreproachable,1
irresistible,1
irresistibly,1
irresolute,0
irresolvable,0
irresponsible,0
irresponsibly,0
irretrievable,0
irreverence,0
irreverent,0
irreverently,0
irreversible,0
irritable,0
irritably,0
irritant,0
irritate,0
irritated,0
irritating,0
irritation,0
isolate,0
isolated,0
itch,0
jabber,0
jaded,0
jam,0
jar,0
jaundiced,0
jauntily,1
jaunty,1
jealous,0
jealously,0
jealousness,0
jealousy,0
jeer,0
jeering,0
jeeringly,0
jeers,0
jeopardize,0
jeopardy,0
jerk,0
jest,1
jittery,0
jobless,0
joke,1
joker,0
jollify,1
jolly,1
jolt,0
jovial,1
joy,1
joyful,1
joyfully,1
joyless,1
joyous,1
joyously,1
jubilant,1
jubilantly,1
jubilate,1
jubilation,1
judicious,1
jumpy,0
junk,0
junky,0
just,1
justice,1
justifiable,1
justifiably,1
justification,1
justify,1
justly,1
juvenile,0
kaput,0
keen,0
keenly,1
keenness,1
kemp,1
kick,0
kid,1
kill,0
killer,0
killjoy,0
kind,1
kindly,1
kindliness,1
kindness,1
kingmaker,1
kiss,1
knave,0
knife,0
knock,0
knowledgeable,1
kook,0
kooky,0
lack,0
lackadaisical,0
lackey,0
lackeys,0
lacking,0
lackluster,0
laconic,0
lag,0
lambast,0
lambaste,0
lame,0
lame-duck,0
lament,0
lamentable,0
lamentably,0
languid,0
languish,0
lanky,0
languor,0
languorous,0
languorously,0
lapse,0
large,1
lark,1
lascivious,0
last-ditch,0
laud,1
laudable,1
laudably,1
laugh,0
laughable,0
laughably,0
laughingstock,0
laughter,0
lavish,1
lavishly,1
law-abiding,1
lawbreaker,0
lawbreaking,0
lawful,1
lawfully,1
lawless,0
lawlessness,0
lax,0
lazy,0
leading,1
leak,0
leakage,0
leaky,0
lean,1
learning,1
learned,1
least,0
lech,0
lecher,0
lecherous,0
lechery,0
lecture,0
leech,0
leer,0
leery,0
left-leaning,0
legendary,1
legitimacy,1
legitimate,1
legitimately,1
lenient,1
leniently,1
less,0
less-developed,0
less-expensive,1
lessen,0
lesser,0
lesser-known,0
letch,0
lethal,0
lethargic,0
lethargy,0
leverage,1
levity,1
lewd,0
lewdly,0
lewdness,0
liable,0
liability,0
liar,0
liars,0
liberal,1
liberation,1
liberalism,1
liberally,1
liberate,1
liberty,1
licentious,0
licentiously,0
licentiousness,0
lie,0
lier,0
lies,0
life-threatening,0
lifeblood,1
lifeless,0
lifelong,1
light,1
light-hearted,1
lighten,1
likable,1
like,1
liking,1
limit,0
limitation,0
limited,0
limp,0
lionhearted,1
listless,0
literate,1
litigious,0
little,0
little-known,0
live,1
lively,1
livid,0
lividly,0
loath,0
loathe,0
loathing,0
loathly,0
loathsome,0
loathsomely,0
lofty,1
logical,1
lone,0
loneliness,0
lonely,0
lonesome,0
long,0
longing,0
longingly,0
loophole,0
loopholes,0
loot,0
lorn,0
losing,0
lose,0
loser,0
loss,0
lost,0
lousy,0
lovable,1
lovably,1
love,1
loveless,0
loveliness,1
lovelorn,0
lover,1
lovely,1
low,0
low-cost,1
low-rated,0
low-risk,1
lower-priced,1
lowly,0
loyal,1
loyalty,1
lucid,1
lucidly,1
luck,1
luckier,1
luckiest,1
luckily,1
luckiness,1
lucky,1
lucrative,1
ludicrous,0
ludicrously,0
lugubrious,0
lukewarm,0
lull,0
luminous,1
lunatic,0
lunaticism,0
lurch,0
lure,0
lurid,0
lurk,0
lurking,0
lush,1
luster,1
lustrous,1
luxuriant,1
luxuriate,1
luxurious,1
luxuriously,1
luxury,1
lying,0
lyrical,1
macabre,0
mad,0
madden,0
maddening,0
maddeningly,0
madder,0
madly,0
madman,0
madness,0
magic,1
magical,1
magnanimous,1
magnanimously,1
magnetic,1
magnificence,1
magnificent,1
magnificently,1
magnify,1
majestic,1
majesty,1
maladjusted,0
maladjustment,0
malady,0
malaise,0
malcontent,0
malcontented,0
maledict,0
malevolence,0
malevolent,0
malevolently,0
malice,0
malicious,0
maliciously,0
maliciousness,0
malign,0
malignant,0
malodorous,0
maltreatment,0
manageable,1
maneuver,0
mangle,0
mania,0
maniac,0
maniacal,0
manic,0
manifest,1
manipulate,0
manipulation,0
manipulative,0
manipulators,0
manly,1
mannerly,1
mar,0
marginal,0
marginally,0
martyrdom,0
martyrdom-seeking,0
marvel,1
marvellous,1
marvelous,1
marvelously,1
marvelousness,1
marvels,1
massacre,0
massacres,0
master,1
masterful,1
masterfully,1
masterpiece,1
masterpieces,1
masters,1
mastery,1
matchless,1
mature,1
maturely,1
maturity,1
maverick,0
mawkish,0
mawkishly,0
mawkishness,0
maxi-devaluation,0
maximize,1
meager,0
mean,0
meaningful,1
meaningless,0
meanness,0
meddle,0
meddlesome,0
mediocre,0
mediocrity,0
meek,1
melancholy,0
mellow,1
melodramatic,0
melodramatically,0
memorable,1
memorialize,1
menace,0
menacing,0
menacingly,0
mend,1
mendacious,0
mendacity,0
menial,0
mentor,1
merciful,1
mercifully,1
merciless,0
mercilessly,0
mercy,1
mere,0
merely,0
merit,1
meritorious,1
merrily,1
merriment,1
merriness,1
merry,1
mesmerize,1
mesmerizing,1
mesmerizingly,1
mess,0
messy,0
meticulous,1
meticulously,1
midget,0
miff,0
might,1
mightily,1
mighty,1
mild,1
militancy,0
mind,0
mindful,1
mindless,0
mindlessly,0
minister,1
miracle,1
miracles,1
miraculous,1
miraculously,1
miraculousness,1
mirage,0
mire,0
mirth,1
misapprehend,0
misbecoming,0
misbecome,0
misbegotten,0
misbehave,0
misbehavior,0
miscalculate,0
miscalculation,0
mischief,0
mischievous,0
mischievously,0
misconception,0
misconceptions,0
miscreant,0
miscreants,0
misdirection,0
miser,0
miserly,0
miserable,0
miserableness,0
miserably,0
miseries,0
misery,0
misfit,0
misfortune,0
misgiving,0
misgivings,0
misguidance,0
misguide,0
misguided,0
mishandle,0
mishap,0
misinform,0
misinformed,0
misinterpret,0
misjudge,0
misjudgment,0
mislead,0
misleading,0
misleadingly,0
mislike,0
mismanage,0
misread,0
misreading,0
misrepresent,0
misrepresentation,0
miss,0
misstatement,0
mistake,0
mistaken,0
mistakenly,0
mistakes,0
mistrust,0
mistrustful,0
mistrustfully,0
misunderstand,0
misunderstood,0
misunderstanding,0
misunderstandings,0
misuse,0
moan,0
mock,0
mockeries,0
mockery,0
mocking,0
mockingly,0
moderate,1
moderation,1
modern,1
modest,1
modesty,1
molest,0
molestation,0
mollify,1
momentous,1
monotonous,0
monotony,0
monster,0
monstrosities,0
monstrosity,0
monstrous,0
monstrously,0
monumental,1
monumentally,1
moody,0
moon,0
moot,0
mope,0
moral,1
morality,1
moralize,1
morbid,0
morbidly,0
mordant,0
mordantly,0
moribund,0
mortification,0
mortified,0
mortify,0
mortifying,0
motionless,0
motivate,1
motivated,1
motivation,1
motley,0
mourn,0
mourner,0
mournful,0
mournfully,0
moving,1
muddle,0
muddy,0
mudslinger,0
mudslinging,0
mulish,0
multi-polarization,0
mundane,0
murder,0
murderous,0
murderously,0
murky,0
muscle-flexing,0
myriad,1
mysterious,0
mysteriously,0
mystery,0
mystify,0
mistified,0
myth,0
nag,0
nagging,0
naive,0
naively,0
narrow,0
narrower,0
nastily,0
nastiness,0
nasty,0
nationalism,0
natural,1
naturally,1
naughty,0
nauseate,0
nauseating,0
nauseatingly,0
navigable,1
neat,1
neatly,1
nebulous,0
nebulously,0
necessarily,1
necessary,1
need,0
needless,0
needlessly,0
needy,0
nefarious,0
nefariously,0
negate,0
negation,0
negative,0
neglect,0
neglected,0
negligent,0
negligence,0
negligible,0
nemesis,0
nettle,0
nettlesome,0
nervous,0
nervously,0
nervousness,0
neurotic,0
neurotically,0
neutralize,1
nice,1
nicely,1
nifty,1
niggle,0
nightmare,0
nightmarish,0
nightmarishly,0
nimble,1
nix,0
noble,1
nobly,1
noisy,0
non-confidence,0
non-violence,1
non-violent,1
nonexistent,0
nonsense,0
normal,1
nosey,0
notable,1
notably,1
noteworthy,1
noticeable,1
notorious,0
notoriously,0
novel,1
nourish,1
nourishing,1
nourishment,1
nuisance,0
numb,0
nurture,1
nurturing,1
oasis,1
obedience,1
obedient,1
obediently,1
obey,1
obese,0
object,0
objection,0
objectionable,0
objections,0
objective,1
objectively,1
obliged,1
oblique,0
obliterate,0
obliterated,0
oblivious,0
obnoxious,0
obnoxiously,0
obscene,0
obscenely,0
obscenity,0
obscure,0
obscurity,0
obsess,0
obsession,0
obsessions,0
obsessive,0
obsessively,0
obsessiveness,0
obsolete,0
obstacle,0
obstinate,0
obstinately,0
obstruct,0
obstruction,0
obtrusive,0
obtuse,0
obviate,1
obviously,0
odd,0
odder,0
oddest,0
oddities,0
oddity,0
oddly,0
offbeat,1
offence,0
offend,0
offending,0
offenses,0
offensive,0
offensively,0
offensiveness,0
officious,0
offset,1
okay,1
ominous,0
ominously,0
omission,0
omit,0
one-side,0
one-sided,0
onerous,0
onerously,0
onslaught,0
onward,1
open,1
openly,1
openness,1
opinionated,0
opponent,0
opportune,1
opportunity,1
opportunistic,0
oppose,0
opposition,0
oppositions,0
oppress,0
oppression,0
oppressive,0
oppressively,0
oppressiveness,0
oppressors,0
optimal,1
optimism,1
optimistic,1
opulent,1
ordeal,0
orderly,1
original,1
originality,1
orphan,0
ostracize,0
outbreak,0
outburst,0
outbursts,0
outcast,0
outcry,0
outdated,0
outdo,1
outgoing,1
outlaw,0
outmoded,0
outrage,0
outraged,0
outrageous,0
outrageously,0
outrageousness,0
outrages,0
outshine,1
outsider,0
outsmart,1
outstanding,1
outstandingly,1
outstrip,1
outwit,1
ovation,1
over-acted,0
over-valuation,0
overachiever,1
overact,0
overacted,0
overawe,0
overbalance,0
overbalanced,0
overbearing,0
overbearingly,0
overblown,0
overcome,0
overdo,0
overdone,0
overdue,0
overemphasize,0
overjoyed,1
overkill,0
overlook,0
overplay,0
overpower,0
overreach,0
overrun,0
overshadow,0
oversight,0
oversimplification,0
oversimplified,0
oversimplify,0
oversized,0
overstate,0
overstatement,0
overstatements,0
overtaxed,0
overthrow,0
overturn,0
overture,1
overwhelm,0
overwhelming,0
overwhelmingly,0
overworked,0
overzealous,0
overzealously,0
pacifist,1
pacifists,1
pain,0
painful,0
painfully,0
painless,1
painlessly,1
pains,0
painstaking,1
painstakingly,1
palatable,1
palatial,1
pale,0
palliate,1
paltry,0
pamper,1
pan,0
pandemonium,0
panic,0
panicky,0
paradise,1
paradoxical,0
paradoxically,0
paralize,0
paralyzed,0
paramount,1
paranoia,0
paranoid,0
parasite,0
pardon,1
pariah,0
parody,0
partiality,0
partisan,0
partisans,0
passe,0
passion,1
passionate,1
passionately,1
passive,0
passiveness,0
pathetic,0
pathetically,0
patience,1
patient,1
patiently,1
patriot,1
patriotic,1
patronize,0
paucity,0
pauper,0
paupers,0
payback,0
peace,1
peaceable,1
peaceful,1
peacefully,1
peacekeepers,1
peculiar,0
peculiarly,0
pedantic,0
pedestrian,0
peerless,1
peeve,0
peeved,0
peevish,0
peevishly,0
penalize,0
penalty,0
penetrating,1
penitent,1
perceptive,1
perfect,1
perfection,1
perfectly,1
perfidious,0
perfidity,0
perfunctory,0
peril,0
perilous,0
perilously,0
peripheral,0
perish,0
permissible,1
pernicious,0
perplex,0
perplexed,0
perplexing,0
perplexity,0
persecute,0
persecution,0
perseverance,1
persevere,1
persistent,1
personages,1
personality,1
perspicuous,1
perspicuously,1
persuade,1
persuasive,1
persuasively,1
pertinacious,0
pertinaciously,0
pertinacity,0
pertinent,1
perturb,0
perturbed,0
pervasive,0
perverse,0
perversely,0
perversion,0
