sentiment,text,quality,difficulty,prof_name
,"One of my favorite teachers I've had in college. Very organized, enthusiastic about the topic, so much so that just walking into the classroom put me in a better mood. If you are taking UD Com courses I recommend keeping an eye out for Mark!",5.0,3.0,Mark Generous
,Hes a great prof. for high level math courses! He really possesses the ability to take confusing concepts and break it down in a way that any student can understand! He gets a bad wrap for being somewhat monotone but hes Hilarious the more your class engages the better! Do your homework & attend class and theres no way you can fail! Thanks Adam!,5.0,3.0,Adam Meyer
,The lecture was good. Just don't miss the class.,2.0,4.0,William Konya
,Very good teacher,5.0,3.0,Allison Martin
,Nurick is really nice and has an open discussion format for the class. The only grades are participation and three 10pg papers which aren't that hard. Definitely worth taking for an MG elective.,5.0,2.0,Aaron Nurick
,"Cares so much about being a good teacher it's astounding. He constantly refines his courses and puts effort into ensuring that he presents material in the right way. For example, he does original research in computer science on data structures that are easier to teach than the existing ones. So much respect for him, great prof.",5.0,2.0,Prabhakar Ragde
,"Craig is a great teacher. He does draw his explanations out alot but he does it so we can learn. Those that say they didnt like him is because they probably started trouble. HE teaches for a total of 4 classes, then gives us the remainder of the 11 weeks to work on our assignment and ask questions and he helps. HE knows his shyt",5.0,3.0,Craig Dovidio
,"She was one of our instructors in the lab. I loved her. She explained and showed concepts very well. If she saw you struggling, she'd show you a different way. I wish she was an instructor in the accelerated program.",5.0,3.0,Terri Core
,"Amazing professor. She teaches in a way to relate to students and her powerpoints and videos are a very easy read. She is super nice and funny and you can ask her about anything. If you don't read the lecture slides, you wont pass. She has extra credit clickers and it helps for exams. Honestly would take her again for another class",5.0,3.0,Lauren Mavica
,If you wantt o lern to write well this is a good class.  People should take it earlier.  Not too hard if you do all the work.  Great professor.,5.0,3.0,Victor Thompson
,"Professor Jasmin is great. His lectures are easy to understand and he posts everything online. His homework is optional but is a great learning tool. He doesn't require attendance however, he randomly will take it and give extra credit. he curves every exam and the final grade.",5.0,3.0,Serge Jasmin
,Great professor! Class is fun and you learn a great deal on current topics.   He gives study guides which help too. I'd for sure take this teacher again,5.0,3.0,Philipp Rauschnabel
,"Professor shively is a very knowledgeable, enthusiastic, and fun professor to take for anthropology classes. She is always helpful, knows a vast amount on the muslim culturereligion and is a laid back professor. Took this class for a filler and one of the best thus far. Take her if you can!",4.0,3.0,Kim Shively
,"Laura is an excellent teacher. She loves her job and is VERY helpful. She teaches with enthusiasm and never misses a class. Her essays, quiz's, and text are all worth it. By the end of that class you'll have learned how to clearly write arguments of all sorts and have read really important novels in relevance towards American society.",5.0,2.0,Laura Zink
,"She's a veryyyy nice lady. There is a lot that you go over as it covers alll of Africa. But, it is an easy A. She's very clear on what she wants and studys for the exams with you the class before the exam. Don't get the book. I brought it to class once and never used it after.",5.0,2.0,Laura Cochrane
,"Loved the course and the instructor. Eight assignments, but all very relevant and helpful both for the grade and for personal info.",5.0,2.0,Kathryn Gronlund
,I am currently taking his class online and its not hard at all. he gives you wkly assignments that consists about 10 problems that are simply from the book not hard to find. if you have any questions or need help he gets back at you ASAP.,5.0,1.0,Norman Bradshaw
,"I loved Professor Landrum. He does only lecturing, no activities but he tries his best to make them interesting. Only have quizzes and tests so you HAVE to stay on top of your reading. However, his tests are easy. Very straight forward, no trick questions. Definitely recommend him!",4.0,2.0,Jason Landrum
,"Had her when she was at UIC. Yes, she is beautiful. I hope she reads this. But, she is a wonderful teacher. Brilliant. Loves sour skittles, and i think martinis or cosmos. And cheese. Ask her about the kid who wrote about Ovaltine. :) Highly reccomend. This chik can really teach!",5.0,2.0,Kristy Odelius
,"Class is not boring. Only two papers, and two written, brain-dump exams. EXTREMELY  tough grader. I was the ONLY student to get an A in his class. Extremely, extremely, extremely difficult.",5.0,5.0,David Schuster
,"This is not an easy subject but Professor McClay makes the lectures easy to listen to. She gives ""pop"" quizzes in the beginning of class. If you are not on time then you will miss it. Lab time is when you can ask all the questions you have. She is very personable and willing to help. Just ask. Really enjoyed this class.",5.0,4.0,Rebecca McClay
,"Genetics lab is  one of the toughest labs I have ever taken. However, I do not think that this is the TAs fault. She does her best to help out but you have to restrain from falling behind and outside sources along with office hours are necessary as the lab manual is very vague and the lab itself is on a very short and tight schedule.",4.0,5.0,Lillian Doerfler
,"This class is relatively easy, but it is frustrating and annoying. The program used and format of the class is completely inefficient and not at all user-friendly.  Rankin is not helpful and cannot even do the activities herself many times. Her teaching is immature and ineffective. I would suggest finding a better professor for this class.",1.5,2.0,Kathleen Rankin
,"Professor Senters was a good instructed . But if you are used to sending emails , it will be nearly impossible for you to get a response from him ! Also he dosent know how to explain a concept in a different way were if one student didn't get it , he could re explain in order for that student to understand ! Overall easy A !",3.0,2.0,Ryan Senters
,"Great teacher, completely knows what he is talking and tells great jokes.  Tough class and tests though.",5.0,4.0,Jason Vohs
,"Best introductory Linux courses available in the Puget sound area. I would highly recommend D.C if you want to jump into the Linux world, be a Slackware guru.",5.0,2.0,D.C. Shoemaker
,"I love her! shes a great teacher and she makes the class super easy. You'll need to show up to class, (although i did take her once a week) she covers a lot on power-points plus be ready to do work outside of class! great overall.",5.0,1.0,Alice Fritz
,"This was an easy class if you're good at writing reflection papers. I like to write, so it was an easy A.",5.0,2.0,Duane Renfrow
,Prof Mattson's lectures a lot of fun. He is into new technologies and we got to create our on blog in this class. Very entertaining,4.5,3.0,Andrew Mattson
,"Unhelpful. Terrible teacher. Essays about politics will be ripped to shreds if you don't have the same opinion as her. Avoid this class. Only likes people that suck up. If you're willing to lose your dignity to get a decent grade, go for it. If you aren't willing to suck up, avoid this class. Not worth it. Maybe you'll get a C on your merit. Maybe.",1.0,5.0,Nicole Pekarske
,"I was terrified to take anatomy but Matt turned out to be one of the best professors I've ever had. He is extremely approachable and helpful and really wants you to succeed. Don't get me wrong, anatomy is a very hard subject and you have to put in the time to study, but that's just the nature of the class. I wish he was teaching physio!! ",5.0,4.0,Matthew Doherty
,He's Chinese and has a heavy accent. He is very hard to understand and is bad at explaining things. He words everything weird. He should not be allowed to teach an advanced class like biochem. Do not listen to the positive reviews. The only good thing about him is you can get points from hw and he gives 5% worth of extra credit.,1.0,5.0,Linlin Zhao
,Very disorganized. She teaches at the level of the most proficient member of the class and lets the rest fall behind.,3.0,4.0,Melanie Nakaji
,"The grading criteria is as follows: 2 midterms worth 25% each, a final worth 35%, online work worth 5%, and clicker quizzes worth 10%. Standard grading scale and no curve. Old exams are very helpful, some questions are repeated but less than in prior years. The final was my highest exam grade. Exams cover lots of material, so start studying early!",3.0,3.0,Deni Galileo
,"seems disorganised makes bad jokes and will make simple concepts difficult to understand as he has a way of teaching that seems like he is trying to show off how much smarter he is than everyone else. Will not post notes or HW solutions, tests can be easy",1.0,4.0,Stephen O'Leary
,"Mr. Kraft changed my mind about english.  I used to hate it and dread essays.  He made writing seem easy.  Great teacher, overly helpful! Always willing to proof read your essay.  Very supportive and wants you to succeed!  No tests just 4 essays.  Great teacher and great person!",5.0,2.0,Lawrence Kraft
,"Tough grader, but very good teacher. The homework assignments arent easy but if you follow her guidelines then you'll do good. Shes open for class discussion and is really understanding.",5.0,4.0,Sheila Murphy
,"I had her for Freshman Seminar, and to tell you the truth, it was the most interesting class I had in my freshman year. It was easy, interactive, a critical thinking class. We had about 4 novels to close read and then we discussed them. We wrote about 2 papers in the whole semester. There were four excused absences. Basically, I loved her.",5.0,2.0,Tracey Watts
,"Rita is a very fun and personable teacher, but makes sure you are challenged. If you put a lot of time and effort into her classes, your grades will reflect that. She is very fair in that regard.",5.0,4.0,Rita Serpe
,"This guy, wow, He is an utter failure of a teacher. My three 4000 lvl courses were easier than his 1000 lvl course. His opinions are the only ones that matter and your grade reflects. He will tell you that you are in the wrong major and just utterly decimate your grade if he doesn't like you. Grades based on his opinion, not on skill. Absolute jerk",1.0,5.0,Mike McLane
,"Olsson had the potential to be a great teacher but unfortunately, she was not super accessible. She would not respond to emails nor the discussion board she put up for questions. Her grading is very arbitrary and often would not give feedback. I would have learned more if she cared more about her student's learning experience.",2.0,4.0,Anna Olsson
,i hate english but i love prof sherman. she really gave me a new outlook on literature. very understanding. lots of reading and writing. i recommend this prof,5.0,3.0,Melinda Sherman
,"Best professor for AP I. Fun teaching and gives extra credit at the beginning of class so be on time. She is willing to help if you ask for it. Good new, she is not teaching AP II.",5.0,1.0,Rebecca McClay
,"Hinshaw is FANTASTIC! 131 was my favorite class so far. Never a boring moment in lecture - he's an incredibly engaging speaker and the material is fascinating! If you go to lecture (you'll want to) and study the slides, there's no reason not to get an A. I constantly brought up things I learned here in conversation with friends. TAKE THIS CLASS!!!",5.0,3.0,Stephen Hinshaw
,"He's not a bad professor but I find his test difficult. I feel as if he should give worksheets for us to study and at least give a study guide for the final exam, not just review in class with us. This class will be difficult for students who isn't majoring in the scientific field or care too much for science.",2.0,4.0,Kenneth Mager
,"Had orgo 2 with her in the summer, it went by really fast so you had to keep studying every day. It's a hard class but she tries to make it easy, gives lots of practice and the exams are what you expect. So much better than the professor I had the first half of the summer, wish I had her for orgo 1 too! Made the DATs a breeze!! Take her class.",5.0,2.0,Yalan Xing
,"I took her for CHDV4920, 4930 & 4960 and she is AMAZING. All lectures are informational but easy to follow, she makes sure to add transcriptions of all lectures and gives very constructive feedback on assignments. She is very approachable and makes time for her students, which I admire. I learned so much in her classes and recommend her to everyone",5.0,3.0,Simona Montanari
,Your whole grade is based off two take-home exams. He is very narrowminded and imposes his views on you a lot for a philosophy professor. If you ask a question he *kind of* answers it before twisting into one of his favorite topics and moving on. I thought this class would be cool but wish I didn't take it now.,3.0,1.0,Michael Meyer
,"Very nice teacher. Comprehensive lectures, a lot of material but we got thru it in class. Go to class. Textbook usage is up to you, but is helpful. She is an awesome professor:]",5.0,2.0,Laura Gershuni
,Tancredi is super chill and honestly a great teacher. He seriously knows his stuff and has a contagious passion for music that's highly contagious and makes the class fun and easy (if you're paying attention). He uses most the time given sometimes letting you go 10-20 minutes early too. Definitely a cool guy in general and is hard not to like,5.0,2.0,Dom Tancredi
,"Took his class and learned a tone. He really cares about his students, even stayed afterwards with me and my scene partner when needing help working through scene problems. A+ standup guy. Do the work, put in some effort And hell reward you with a good grade. Book and teachings go hand in hand making things really easy to understand.",5.0,2.0,Danny Campbell
,I'm not sure why professor Louis has bad reviews. I took Govt 2305 and 2306 with her! She makes everything clear since the start of class and uses connect. The connect homework is lengthy but you will always get a 100%. The exams are easy if you do homework! The only thing that you have to work extra hard for is the 2 discussion posts. Take her!,5.0,2.0,Mary Louis
,"Fun class, assignments really teach you. can be a smart ass though... uncalled for. but overall, a good teacher",3.5,3.0,Ken Hohing
,As a history major I really like Professor Hanson. He is very straightforward and structured and its fairly easy to remain focused the whole class period. You will need to at least skim the assigned readings as there are a lot of pop quizzes. He's a relatively tough grader but very helpful and knowledgable.,4.0,3.0,Paul Hanson
,"She was one of the best teachers I ever had. She was way better than my french teacher I had earlier and her teaching methods helped me a lot in Spanish. I took her for two years for Spanish one and two and it has been the best class out of my 5 classes each semester. Just do the home works, study notes, do the online practice, and make practice te",4.0,3.0,Kristin Fletcher
,"Will is an amazing teacher! He really connects to his students and wants you to succeed as much as possible, but he'll put in the work when you do.",5.0,5.0,Will Forde-Mazrui
,"If you're even a second late to class you're marked absent (which I get not being late, but I only had 10 minutes to get across campus to this class). It messes with your financial aid. He talks too low; you cannot hear a word he's saying unless you're in the first few rows. He reads straight from the notes, no enthusiasm..",2.0,4.0,Engin Egeseli
,"Pretty good teacher.  He always eats a donut every hour on the hour, which I always thought was kind of peculiar.  Then again, I once ate my own **** to win a $3 bet, so who am I to judge.",5.0,1.0,Brendan Williams
,"Terrible prof. I think she felt embarrassed after she gave me a c- on a paper when I told her all my other 3rd & 4th yr eng profs have given me A's. She also gives multiple choice tests. This is a joke. If you value how other msvu eng profs teach, stay away.",2.0,2.0,Sandra Orser
,"I took Intro to Art online and it was the easiest class to ever exist. As long as you hand in your project on time, you get a 100. She also did extra credit so I ended up with over a 100 in the class. The projects were so much fun to do.",5.0,1.0,Susan Miiler
,"I liked this class. Dr. Ayers has a dry and sarcastic sense of humor which I enjoyed. He does a good job of explaining the material and will answer questions until everyone understands it. Tests are not hard but you need to study your notes and, to a lesser degree, the book.",5.0,3.0,Douglas Ayers
,"If you want to learn Spanish, he is awesome. He's well organized & provides excellent materials. Learning a language is not easy, but his teaching style is very effective. Requirements are clear. Learn the weekly vocab. Turn in the work. Class participation is required. No electronics in class. Great teacher.",5.0,3.0,Christopher Blake
,"Mr. Hughes is an amazing instructor! He's very lenient with how well you perform in this class, but does expect you to show up to class. He cancels class often and a lot of the time the class doesn't run the full time period. Online quizzes are minimal and very easy. He takes off 3 points from your final grade for every missed class, so go to class",5.0,1.0,Joshua Hughes
,Extremely rude professor.,2.0,3.0,Andrea Tone
,"Dr. Feagin Is THE BEST professor at GHC. Her online class is a breeze, the tests are word for word what the study guide is, and she is always available to help her students. 10/10 would take again!",5.0,1.0,Jayme Feagin
,"He is such an easy A! Easy class confusing lectures , but if you go to recitation you will definetly pass ! Shanleigh best recitation teacher ever . I never read and I got a A ",2.5,1.0,Jonathan Dewald
,"Knew nothing of this guy and took as gen ed requirement. I was pleasantly surprised and liked Snaza.  He was great at facilitating discussions and offered great positive feedback on papers. A few of the books were terrible, but that’s personal preference.  For non-English person, an A is tough, but a B is doable. All in all, Snaza’s a good guy",5.0,3.0,Nathan Snaza
,"She knows her stuff, but the level of work required in this class is overwhelming. This was a 2 credit ELI online class, and I had alot of trouble balancing this class with my other classes. Be prepared to read the chapters. The exams are difficult as well, so follow the study guide she gives. Also, do not buy the Brief edition of the textbook.",3.0,4.0,Nicole Mancini
,"Dr. Mandell is one of my favorite professors I have ever had. There is a ton of reading, but it is a literature class so that is to be expected. She is very big on participation in class, but that is not a difficult thing to do. She honestly cares about her students and it shows. She places emphasis on learning instead of grades. Would take again!",5.0,3.0,Laura Mandell
,"Fall 2006 was his first semester here, and I think he did a good job.  He's passionate about the subject.  Uses PowerPoint slides that he makes available on BlackBoard, which is very useful if you print them out before class to add notes.  Genuinely cares; created additional study sessions to help students understand anything that didn't sink in.",5.0,1.0,John Thomlinson
,"I took this class online. Each week there was a reflection paper, a short reflection about an article found online that related to that textbook chapter, and a 12-25 multiple choice question sheet due. I was able to work ahead. Just be ready to read and type up many papers!",4.0,2.0,Duane Renfrow
,"Dr. Beymer-Farris is an absolute ICON. She is truly my favorite professor since I've taken this class with her, and purposely have tried to take courses she offers to be able to have her as a professor again. She is so knowledge and passionate about Environmental Science & Sustainability and Geology, and I truly admire her work ethic. My queen.",5.0,2.0,Betsy Beymer-Farris
,"He hand writing stinks, but he's an interesting guy who knows his stuff. studied at berkeley. grades were based on 2, 4 page papers and 2 essay style tests. i liked the books used in this class. come to class and do the work you should get an A. lots of in class assignments. TAKE THIS ONE",4.5,3.0,Steven Gerencser
,"Frank is definitely the kind of teacher that will change some people's lives. I am currently leaving this class with not only an entirely different perspective on life, but also a deeper appreciation for smaller things. He's one of the nicest people I've ever met, he even stresses you call him ""Frank"". I highly recommend his class to ANYONE.",4.0,3.0,Frank McLaughlin
,"No homework, no labs, just quizzes and exams. She held optional class meetings on blackboard collaborative that you could attend if you wanted to ask questions, posted powerpoints and a few youtube videos. Every anatomy class states ""for every hour in class equals three hours of study time"" and that remained true. Very detail specific exams.",3.0,5.0,Debra Keith-Serafy
,"This course was a lab requirement for my astronomy class, and Dr. Neupane was very clear in the directions, and very eager to help.",3.5,4.0,Suman Neupane
,"She's a great teacher and I had two of her classes in one semester which was surprisingly amazing. She makes the class fun and is super helpful if you talk to her about not understanding stuff. There's a quiz every week but she tells you what to study beforehand so really, just do the projects and you're solid. Super passionate about her subject.",5.0,3.0,Jennifer Jacobson
,"Great woman, she does assign a lot of work  but if you pay attention in class and read an article or two off moodle every week you will do good. I got 75s on both the mid term and final and did ok on her homework but she gave so much extra credit I ended up with an A. Just get to know her.",4.5,2.0,Deb Altamirano
,She says 'um' a lot but this woman is a genius! I had her for Ways of Reading and I can't wait to take another class with her. One of the best professors I've had here!!!!,4.5,2.0,Amy Tang
,"please do not take this class. mostly just laugh about random stuff in class, may be funny but highly inappropriate and does not pertain to class. the laughs are not worth it. this class is not worth it. take your money and time to a teacher who will actually teach and you can learn. you get a study guide but it's lengthy and you are on your own.",1.0,5.0,Eric De Vos
,Best professor I've had so far! She is passionate about her career and education in general. Although she has strong personal opinions she doesn't dismiss others beliefs on certain topics. She helps everyone as much as possible. If you do your work and participate you will have no trouble passing. She made this class a fun experience.,5.0,2.0,Stephanie Abraham
,"hybrid honors stat class, by far the best professor .It's 1quiz, 1 hw assignment every week, open notes but in exchange its like 40-60 hw questions that takes 1-2 hours to do. Mostly self taught, but she's very good at explaining. Would 100% take as long as you take good notes from hw and ppt, set for quiz. project at the end for honors. Met 1xweek",5.0,2.0,Wendy E. Bush
,the class was nothard until the end of the semester. she gives you a review that matches the way the actual test would be. her class was not as bad after all. shes better than most professors.,3.0,2.0,Evguenia Connor
,online class: Can be really easy if you read and study. Make sure you complete all assignments. Teacher is really nice!! Can be an easy A. Always responds fast to e-mail.,4.0,3.0,James Ariail
,"He is a wonderful, understanding professor that truly cares about his students, and he always checks in with his students to make sure he's teaching them in an effective way to their learning abilities. He is also available in his office whenever you need him.",5.0,2.0,Alexander Tulin
,Great Class,5.0,3.0,Louis Nelson
,"Wonderful, easily my favorite professor on campus. Cheerful and cares about her students. Very funny, and is honest about the material covered. Gathers a consensus about student's feelings towards a reading and proceeds through class by being aware of the room.",5.0,3.0,Amy Spearman
,"She is the worst. She only has 3 tests, including the final. She takes off so many points if you don't do exactly what she wants but she doesn't even say what she wants. She didn't assign any work and then in the last 3 weeks she made 3 projects due. She just talks for the full hour and 15 minutes.",1.0,4.0,Dorothy Rombo
,Mrs. Fritz Is an amazing teacher! I've learned so much about the field of education.   She is very knowledgeable when it comes to topics in education.  I highly recommend taking her.,4.0,3.0,Alice Fritz
,"He is a great professor who really cares about your success in his class. His lectures are very clear and the homework directly applies what was taught in lecture that day. He is clear about what will be on his test and quizzes. If you go to lecture, do the homework and study, you will do great! Would definitely take a class from him again!",5.0,2.0,Stephen Maiullo
,"Littlejohn is a great professor. Those who tend to complain are typically students that put in minimal efforts and expect to be rewarded for simply showing up. If you take the time to participate and read the (actually) interesting course materials, she recognizes and appreciates it. She provides you with ALL the tools you need to be successful. A+",4.0,2.0,E Littlejohn
,"Good professor for Calc 1, I recommend him! ",4.5,3.0,Scott Larson
,I would gladly take further courses from this knowledgeable and efficient professor. But he WILL bust you if you haven't read. DO YOUR WORK!,3.0,5.0,Stephen D. Smith
,Great Professor,5.0,2.0,Stephanie Crockett
,"Just finished the summer A & P II class, had to work hard, but those of us who did are all getting A's.",5.0,3.0,Kathryn Gronlund
,"She's a great professor, she genuinely cares about her students and the subject she is teaching. She has interesting and relevant life stories that help you understand the material. She just assigns sooooo many readings and they are sooooooo long and we don't even go over all of them which is annoying. Everything else is great though.",4.0,3.0,Hillary Jeanne Haldane
,"Pretty straight-forward.  Discusses every reading in class and cold-calls sometimes.  Exam was very similar to past exams, so no surprises.  Also, exam is closed book (or at least was in the 2 classes I took).",4.0,3.0,Alan Raphael
,"Professor Generous really is an awesome instructor. He's energetic, passionate about the field, and overall really wants you to grasp the material. However, you MUST go to class! The material is not easily learned on your own. He is very nitpicky when it comes to grading and it's kind of annoying honestly but he means well and wants you to succeed.",4.0,3.0,Mark Generous
,"This class is frustrating because the material itself isn't difficult to comprehend but the grading is murderous. Exams with short time limits make up the majority of your grade, but little mistakes cost you so many points. McLeod is not very forgiving, barely curves, and is occasionally rude.",2.0,4.0,Mark McLeod
,"I've had professor Jacobo 3 times for 3 different reading classes, I got an A on all 3 classes. She breaks in down well enough for you to understand, and if you still don't understand she'll help you. You can tell she enjoys what she does by how she cares for her students. Sometimes she even gives extra credit to help bring your grade up.",5.0,2.0,Magdalena Jacobo
,This class was a lot of fun and Tim-sensee is awesome. Very easy to talk to - in English and in Japanese. One of my favorite teachers at UAB.,5.0,3.0,Tim Cook
,She is an easy grader and it is very easy to pass the class. She gives a good amount of extra credit and the quizzes are made easy to pass because you get to take them twice. She is a great professor and cares about her students grades.,5.0,2.0,Terry Miller-Herringer
,"Dr. Meshelemiah is great! I had to take her class for my minor and it' my favorite class I have taken in college thus far. She makes class really fun, and takes it seriously. She has true passion for the occupation of social work and will show that starting the first day of class. She only teaches 230, so if you have the chance take her!",5.0,3.0,Jacquelyn Meshelemiah
,"Intelligent and cares about the subject matter, but dull and not very class-aware--doesn't give the students enough time to take notes on his slides. He also made a comment about Africa creating more waste than the USA because it's 'underdeveloped', a fact that is both false and ignorant.",2.0,3.0,Robert Vaillancourt
,"She is a nice person but she can be a bit unorganized. Can be a difficult class if you don't read the book on your own because of some material that is never covered in class. There are no reviews for exams, usually its just stuff you get from your SI leader. However, she does give extra credit--so use it to your advantage.",3.0,3.0,Kerry Walling
,YOU HAVE TO GO TO CLASS. Not because attendance is a huge part of your grade but because the course is difficult! Attending class helps you to better understand the concepts. If you get a bad grade on the test to be worried he curves the ENTIRE course. He can be a little confusing but he's a nice guy and really causes you to think. ,3.5,4.0,Casey Kleindienst
,great teacher notes are really helpful gives a study guide for every test,5.0,3.0,Diana Flahaven
,"Thompson is easily one of the worst professors I’ve had during my time at LCC. Her lectures are pointless. I ended up having to teach myself. The class itself isn’t hard, but it is not worth it having to put up with her for an entire semester. If you need a social science credit, I recommend you take anything else but this.",2.0,2.0,Sara Cabello Thompson
,"professor creed is great. would not recommend if you aren't a poli sci major, because it can get confusing if you're not really into it. a short 3-4 paper due every week and lots of reading so beware of that. he gives very detailed feedback and is very accessible outside of class. i plan on taking him again soon.",5.0,4.0,John Creed
,"I took a women in politics class that involved a lot of reading out of about 6 books throughout the semester. I worked really hard in her class and pulled an A, but only because I showed up, participated in discussions and spent a substantial amount of time on my homework. You definately get what you put into this course.",4.0,4.0,Hannah Britton
,"Yea, shes funny alright! Hilarious Especially when your accused of cheating or doing something wrong during a practical that you NEVER DID! I received a C on my Practical when the person that went before me did terrible and got an A. She attacks beauty and will make you feel less of a person if you are beautiful with brains. Be cautious with her.",1.0,5.0,Elizabeth Ordonez-Agramonte
,Very easy if you study the study guide and listen to the lecture. He has a lot of good insight and will tell you everything you need to know. Great class. DON'T BUY THE BOOK. Literally everything you need to know is on the handout he gives each week. ,4.0,2.0,Daniel Wittman
,"Dr. Beckman is probably THE best teacher I've ever had. He has so much passion for his subject and his students. The material can be a little dry at times, but I guarantee you will walk away with the knowledge he was trying to impart, and you won't be likely to forget it. Tests are ridiculously easy if you just attend class and review the notes.",5.0,1.0,Gary Beckman
,"I took Danny Dyer for Math 1000 online during the summer session before my first semester so it was a condensed version of the course but you still learn everything. He gave an assignment after every week of material, so you knew if you understood the content early on. Funny guy and made sure to answer all questions during our live sessions.",5.0,4.0,Dan Dyer
,"Dr Hanson made the class challenging, which I liked. Discussion sessions were good with him, because he would bring up things from the readings we didn't think of, or supplement one of the students' thoughts. He helps develop the final paper with you, which really helps",4.5,1.0,Paul Hanson
,"Absolutely amazing teacher. Has an infectious laugh and adorable personality. We always laughed so much in that class. You get the feeling she really cares about her students and wants us to do well. She challenges you, but only to bring out the best in you. I just loved being in her class.",4.5,3.0,Christine Petcoff
,"Really great professor, and is straight forward when it comes to tests and assignments. Must come to class or will miss out on assignments, when tests are due or test review days. If you pay attention to her lectures than will get a passing grade in class.",5.0,4.0,Sunny Ferrero
,I really like Dr. Lorimer. She knows her stuff and encourages people to participate. I liked reading the sources from history and using the iClicker/REEF to earn participation points. There were a lot of assignments to help people who dont do well on tests. I would take her class again!,5.0,4.0,Michelle Lorimer
,"Liz is an outstanding professor, no doubt in my mind that she is a genius and is very knowledgable about critical medical anthropology. I would recommend this class to gain a new perspective of the world of medicine and the world in general. Very eye-opening. That being said, I felt the papers were tough, but the GSIs will guide you.",4.0,4.0,Elizabeth Roberts
,"Professor is from Ukraine, has an accent but addresses this at the very beginning of class. Transition to online during COVID response was awesome. She had all the powerpoints available and recorded lectures as an additional resource. I felt she was fair and spelled out all the Math Dept requirements on the first day.",4.0,4.0,Natalia Shkiler
,SHE IS AMAZING + SWEET + KIND. Very understanding and flexible and you will learn a lot.  Recommend her 11/10.,5.0,3.0,Tracey Watts
,"The class is disorganized, assignments changed at the last minute.  Lectures aren't mandatory, but they are minimal at best.  Expect to write at least 6 papers, no tests.      If you expect an organized class that follows the syllabus this class isn't for you.  I would not recommend this class.",1.5,3.0,Betsy Beymer-Farris
,"he may come across as mean in class, but get to know him and he's cool.",5.0,4.0,Steve Wilson
,This is a bad teacher i had so far in north carolina state university. avoid this teacher at any cost. he is the worst teacher you can imagine.,1.0,5.0,Phooi Lim
,Professor Grenache is amazing! She really cares about her students and their success! As long as you do the work and actually care about succeeding you will pass her class.,5.0,2.0,Linda Grenache
,"Took for math27 over summer. Beautiful handwriting, clear lectures, so nice. Take her.",5.0,3.0,Susan Herring
,"Does not teach course material whatsoever. Talks for hours instead about barely related topics, and students are left to teach themselves. That's fine, though- not only is the textbook a better teacher, it has a better personality too.",1.0,1.0,David Newhouse
,Amazing professor and he has a lot of experience in the criminal justice system. He is willing to work with you and is a very fair professor. Definitely recommend!,5.0,2.0,Dennis Bogdan
,"Really good professor, all his material is covered through his powerpoints. Study the powerpoints and you'll get an easy A.",5.0,2.0,Jerry Law
,"Dr. Hunt, is probably one of the easiest professors out there but his exams will make you want to go insane, they are tough but quizzes and case studies are easy! If you put in the effort and read theres no reason u cant get an A, I finished with a B but even though i took it online i feel like i learned so much!!! take him if you have the chance",4.0,2.0,Ryan Hunt
,Liszka was very boring and defensive. She isn't open to other ideas except her own even if they are just theories like evolution. When I stated it was a theory so she got very defensive saying it was FACT. Umm no? So I would not recommend her because she is very bias as a professor. Lecture heavy!,1.0,3.0,Kate Liszka
,Burridge is such a sweet man. He genuinely cares about students and enjoys what he does. I wish I could take him for every class,5.0,3.0,Daniel Burridge
,Best Professor Ever.,5.0,1.0,Brendan Williams
,"I enjoyed Professor Lopez's class, he has some unique perspectives on poetry.",5.0,4.0,Jeremy Lopez
,She's extremely vague and doesn't really respect students' time.  She also takes attendance.  But she's not the worst prof. ever.,2.5,3.0,Emily Bauman
,"very knowledgable and well versed on his sujbect matter. His lectures can ramble and sometimes he takes 2 hours to say what could be said in 30 minutes. Overall good instructor, you will learn a lot if you apply yourself and follow his clear instructions. very helpful when you ask for help or clarification",5.0,2.0,Jeffrey McConnell
,Exams are so easy since its just like the practise exam: yes i said just like,5.0,3.0,Dhan Khadka
,"I took him for intro to fiction , he is a great teacher and knows how to start great discussions. He tells you from the start his expectations and as long as you attend class and do your work you will pass !",5.0,2.0,Eric Molnar
,"I liked Professor Stone and appreciated that he was straighforward with expectations and sometimes sassy. His lectures were full of information, which is to be expected in a COLLEGE-LEVEL genetics class. Although his lectures could be hard to follow, re-watching the lecture captures made me realize that he is good at explaining hard concepts.",4.0,4.0,David Stone
,"I am so glad I took Prof. Tapia. His lectures are posted online and very clear as well as interesting. He grades based on Revel quizzes and readings which is half the grade, and the other half of the grade is United Nations SDG portfolio and participation. I loved his class, I highly recommend him. I wish I can take all my classes with him.",5.0,1.0,Richard Tapia
,Karen is all about helping her students understand the math and being successful. She is clear and makes the math easier to understand.,5.0,3.0,Karen Appel
,Class discussions were good. Deadlines are not flexible unless you ask ahead.,5.0,3.0,Jason Green
,"Always had good answers to the student's questions; also ready to hear alternate points of view without being critical.  Shared opinions when asked, but always backed up her viewpoint with some documentation and got us thinking about how and why the mind works the way it does.  Surprisingly interesting class.",4.5,2.0,Jean Marie Bianchi
,"great professor, shes clear, and literrally tells you what will be on the tests. She hands out great practice worksheets! Work on them! It is  the exact same material on the test.",4.5,2.0,Valerie Burke
