sentiment,text,quality,difficulty,prof_name
,"The best professor I have ever had. This professor is super nice and super easy. If you really want to learn I highly recommend you to take this professor, he is very professional and the most important is that he is willing to help you. Everybody will pass his class.",5.0,1.0,J Raul Peruyera
,Great teacher and helpful .... Take him.,5.0,1.0,Leslie Edward
,"Ive had several classes with Professor Clark. He challenges you but at the same time, passing the class and getting a good grade is achievable. I honestly feel like he is a great example of what professors should be like. Ive definitely learned a lot from his classes. Only complaint is it takes awhile for him to grade assignments and tests.",4.0,4.0,Kevin Clark
,gReaT teaCHer. sHe reaLLy kn0w heR fieLd.,5.0,3.0,Connie Anderson
,This was by far one of the most difficult online class I have ever taken. Professor Knapp was very available and asked for me to reach out to him. But bottom line I take online classes because I don't have time for any extra meetings. I think the class would have been better had it been in person. I also don't think the book was helpful at all.,3.0,4.0,Peter Knapp
,"Tom is a really caring and responsible professor. If you have a question, you should go to his office and he will be glad and he will help you to get a good grade. His class is not hard, you just need to go to class and take notes cuz he wont post them. Its quite easy to get a good grade if you keep in touch with him.",5.0,3.0,Tom Archibald
,Dr. D is such a caring and funny person. She teaches in a way that you remember the material and is wonderful about helping if you dont understand. Such a smart lady but so down to earth.,5.0,4.0,Barbra Dorsett
,"The class itself is interesting, but Sun makes the class a little bit boring. Generally, he's grading is fair to what you have done. Sometimes he likes to give tricky quizzes to let you guys down, also he likes to raise some questions, but he never gives you back the answer, which will make you feel suspended to the answer.",2.0,3.0,Yi Sun
,Great teacher. Really funny and talks to you outside of class. Really enthusiastic about material and class is so much fun.,5.0,3.0,James Trammell
,"Pchem was one of the hardest classes bcuz a lot of the stuff in lecture didn't make sense, so I would have to supplement with the book. That being said, Atkins isn't great but it gets the job done. Heske does a good job @ dissecting relevant info from the book and does a good job at presenting the material. His attitude is one more professors need",5.0,5.0,Clemens Heske
,"Professor Wiley is a great teacher! Follow his syllabus and you will do well. He goes out of his way to explain things and will help you with your assignments before you turn them in. If you have him as an option, definitely take him!",5.0,3.0,Michael Wiley
,"Prof Swift teaches a lot of class in both Cal-Poly Pomona and Claremont 5Cs. As a student in the 5Cs, it is disappointing that the math departments here don't assign him a TA, so we usually don't get feedback on our assignments. But generally, he is good. I like his lectures.",4.0,2.0,Randall Swift
,"7 assignments (23% of grade), 3 tests (65% of grade, final is the last test not cumulative), Participation (12% of your grade, based on attendance). Offers up to 8% WORTH OF EXTRA CREDIT ON YOUR FINAL GRADE. Without it, I would not of gotten an A. Prepare to fall asleep every class as he obliviously doesn't notice you lol. Overall really good guy",4.0,4.0,David Coleman
,Awful,1.0,5.0,Shawn Richards
,"The experiments are quite interesting and I enjoyed working on them.  However, if you encounter some sort of issue, Prof Ho will be of ZERO help to you.  I dont think he spoke more than three times the entire semester.  Youll have fun working on his required 50 page lab reports - any less and he wont even consider giving you a grade above 80.",1.0,3.0,Ping-Pei Ho
,Very easy to work with. And very clear in his expectations.,4.0,3.0,Jason Schmurr
,"First two weeks was terrible but after the first Exam it got easier and easier. Prof. Simona gives a lot of Extra Credit. She is heavy with lectures. It was hard to listen to her long lectures at first, then I got used to it and was able to get a solid A.",4.0,2.0,Simona Dragan
,I really enjoyed interacting with this professor and learned a lot from her. She is not an easy grader and has no patience for smartphones in class. Just do your work and you'll be fine.,4.0,4.0,Alina Reznitskaya
,"He's young and really engaged. If you work hard, you'll be a better writer at the end.",4.5,4.0,Greg Farber
,If you show up and pay attention you'll do just fine.,4.0,3.0,Chris Bracken
,"I took her summer math 0310 Good math teacher, very lenient when it comes to grades, gives extra credit, sometimes may have take home or open book test (so take notes!) I enjoyed her class because I did learn a lot of things too. She uses the 15 minutes tardy rule, and no use of cell phone, or she will just kick you out, which is fair. Grade: B",3.5,3.0,Monica Gordon
,Class can be boring. People don't usually listen and are doing other things. All assignments are in the syllabus. He wants you to be in class but you can miss and still do well. Tests aren't bad if you read the material beforehand. Lots of interacting with classmates. Lots of assignments but are easy. Easy A. He's a nice guy and cares.,3.0,2.0,James McCullagh
,"He makes learning about A&P easier, his lectures cover pretty much everything. He is always available for office hours, and has SI 2+ days a week. He does have an accent, but I could understand everything just fine. He has always been helpful and is great at making sure you really understand the material. I would take his clas s 100 times over!",5.0,4.0,Cesar Fuentes
,Coolness,5.0,4.0,Matt Critcher
,"Not the best professor to start my 1st math class at LBCC. If you ask for help he'll laugh at your face. He teaches his material extremely fast and its hard to catch up. Basically, be prepared to teach yourself using math lab. The notes he gives out are super hard to understand and grading is harsh. Be prepared to go over 3 sections every meeting.",1.0,4.0,Richard Weber
,"All AC 470 classes do the same tests, projects, and homework, but the professor makes the difference. She is AMAZING, and will make you fall in love with audit as well as herself. She tells inspirational stories about her life and Deloitte (she worked there!). Even if you hate accounting, she will make you want to go to class and be the best! ",5.0,2.0,Kara Dugas
,Makes you earn your grades.,4.5,4.0,Mark Hooper
,Professor Ruiz is a good teacher. You will learn in her class. I took Intensive Span for Heritage Learners and get ready to work! She gives a lot of online homework as well as quizzes apart from your tests and group projects. If you do no make time for this class you will not pass. She does have patience and is willing to break it down for you.,4.0,4.0,Eugenia Ruiz
,"The course contents, discussions, and readings were well-prepared. The topic discussed in class were fun. Very good communicator and moderator. The guest lecturers gave practical information and completed the theories given in the class. The feedback given was useful.",5.0,3.0,Heather Morrison
,come to class. pay attention. do not disrespect her and she will not disrespect you. its as simple as that.,5.0,2.0,Hope Menzel
,This teacher is unprofessional and rude when you ask for help. Makes fun of students and talks down to his students. Should NOT be a teacher.,1.0,2.0,Shawn Richards
,"Because I had him for World Lit 1 there obviously was a lot of reading, but he made it bearable. He gave good information and introductions for the units and selections, helping me understand the material. The reading analysis assignments were time consuming but were essential to gaining insight to the readings. Wish I had him for World Lit II.",4.5,2.0,Kevin Eubanks
,"Out of all my classes taken at ACC, this one has proven to be one of the better ones. The professor gives good lectures and plenty of lab time. He is caring and wants his students to succeed. Extra credit given if needed. Looking forward to taking more classes with him.",5.0,3.0,James Wade
,"BTW, the majority of the students are doing fine in the lab skills b/c they have prior esperience at their jobs, or volunteer work. That's a no brainer.",5.0,1.0,Tina Waller
,The other recent review is 100% correct. He doesn't acknowledge technical issues and is not clear about what material is on which quiz. The material is VERY disorganized and instructor isn't helpful at all. Either ignores emails/discussions or just responds that he thinks everything is self-explanatory. Many students post questions that are ignored,1.0,4.0,Alton Jenkins
,Seiously...easiest course and this prof returns your email ASAP and easy marker...GUARANTEED !!!,4.5,1.0,Krista Schultz
,"He is a good professor, He just has to organize better the examples before going to the blackboard.",3.0,4.0,Matthew Conroy
,It's a hard class because there is a language barrier but if you want it she will sit with you for however long you want. She also very much wants to share the culture and knowledge with you.,4.0,4.0,Mari Nagase
,"Professor Nelson is absolutely AMAZING. She lectures exactly what will be on your assessments and provides a clear study guide for each. There are multiple extra credit opportunities, and if you follow the rubric on assignments, there is no reason to not receive an A.",5.0,1.0,Glenora Nelson
,I felt like I was in elementary school again in Tami's class. Graded on organization (I felt like I should have the best judgement on how I decide to organize). She also moved our seats around at one point- I haven't had that happen since high school.  We had a ton to cover and very little time to do so.,2.0,4.0,Tami Dashley
,Worst mistake to take this guy... absolutely clueless,1.0,5.0,Kyungjae Lee
,"Random quizzes to check if you read, usually two easy questions, no funny business. Reading list is very fun, out of all the readings, I didn't enjoy two. The rest are great and I've recommended friends to read for fun. Class consist of three essays and an in-class final exam (passage ID & close reading essay). Fav class so far at Cal.",5.0,3.0,C. Namwali Serpell
,Hes very dry but funny. actually enjoyed class. If you show up you will pass,2.0,2.0,Frank Sobie
,"Micah is very smart, there is no doubt that he knows what he is talking about when it comes to design and typography. And although he is HILARIOUS when it comes to sarcasm & dad jokes, sometimes I struggled & probably took his sarcasm too personally. I was convinced & I still think that he can't stand me--But who knows? That could just be me.",4.0,3.0,Micah Bauer
,"I took 3 classes with Freedman -- I'd take any class he teaches.  This is why I ended up with a minor in Anthropology.  The reading and work was not overwhelming, but very interesting and I got all A's.",5.0,3.0,Michael Freedman
,"Les examens sont supers faciles, mais elle est chiante sur la correction des travaux. Ses travaux sont d'ailleurs pas clairs. Elle parle très doucement et ne fait que lire des statistiques et ses powerpoints. On apprend pas grand chose, et c'est un cours super ennuyant.",1.0,2.0,Sandrine Promtep
,"Half of his lecture notes are nonsensical abbreviations that only make sense to him. Class is very conservative/ Christian based. Very much emphasizes what he agrees with in the class (lectures pro life for a hour and 45 mins, then 15 mins of pro choice coverage). Claims theism is the only logical choice, bases it on the watchmaker theory.",1.0,2.0,Keith Makedonsky
,"He is the best professor I have ever had, he values everyones opinion. This is the first professor that has ever made me feel comfortable to talk in the classroom. It is very discussion based and has made me learn a lot about myself. Take Mr. Reid if you can!",5.0,2.0,Matthew Thomas-Reid
,Alisa is an amazing teacher!! I was terrified of taking math and I passed with a B! I would suggest to ANYONE needing to take 015 to take it from Alisa.,5.0,3.0,Alisa Vanorden
,If yoy take her class. You better lean on my math lab and be good at teaching yourself because she does not lecture and not good lectures when she does.,1.0,5.0,Christine Lewis
,Participation is CRUCIAL to your grade. Prof. Guttmann is really passionate about his work. There's a midterm and a final. Weekly aplia and DB is mandatory. As long as you do your work and take good notes you will be fine. I barley studied and never read the txt book. Type your class notes for DB and do extra credit when he offers it!,3.5,4.0,Robert Guttmann
,Avoid taking him. He failed me. I took Calculus 1. He expect the students should know everything. He just write notes on board and expects students to know everything.,1.0,5.0,Arup Mukherjee
,"There are 3 exams and 4 team assignments. The exams are short essays and there are study guides for each test. She gives up to 10 points if you complete the study guide, in which helps A LOT!. She is an amazing professor who knows what she's talking about, very helpful outside of class. Definitely recommend!!",4.5,3.0,Miriam Weismann
,"He's amazing. Online class, however he's very willing to help via in person or over the phone  if you make an appointment. Class consists of weekly papers that involve reading primary texts, summarizing them and then analysing them. There are class discussions where you post on d2l and respond to students on a weekly basis also. Good professor!",5.0,3.0,Matthew MacKellar
,I'm gonna get strait to the point. Lovely woman but definitely do not recommend taking her class unless it's mandatory. I often find myself showing up to class and doing other course work during her lecture and getting all the info I need from the slides come exam time. Her labs are incredibly convoluted and barely relate to course material.,2.0,4.0,Lisa Kellman
,Cornell is an awesome teacher!  No complaints what so ever!!,5.0,4.0,Cornell Fulop
,"Mr. Brooks's class was very difficult. A lot of my class mates withdrew. I think there were maybe 7 of us left. However, I am very glad I took his class. I learned a lot from him, especially about composition.",3.5,4.0,Keith Brooks
,"One of the best teachers at Bates, would definately recommend to all....",5.0,3.0,Francesco Duina
,She is the best psych professor ever! Her lectures are fun and she gives you everything you need to know on the test through the notes she has you write. Her class is just so fun and enjoyable. i never knew psychology was so much fun. Her tests are based on a few chapters at a time. Just go to class and take your notes and youre good!,5.0,2.0,L M Vartanian
,Nice prof!,5.0,1.0,Edward Lai
,"Prof. Koehlinger was great. A decent amount of reading, but not an overwhelming amount. Quizzes were exclusively on the readings. She is a fair grader and very responsive. The only thing I didn't like was for weekly discussions the responses to other students had to be done on different days, but other than that it was a good class.",5.0,3.0,Amy Koehlinger
,No Comments,5.0,1.0,Lynn Dillon
,"Wildly interesting! He explains things in a wacky way that is extremely clear. Embraces any idea or concept and helps refine it. Keep you independent, yet help is there when you ask. So far, best teacher i'v had here.",5.0,2.0,Robert Cowherd
,"Interesting topics, awesome professor. Draper is definitely among the best of the sociology department faculty. Consistently fair grading and clear guidelines made this course one of my favorites. Exactly what a great college class should be.",5.0,3.0,Elaine Draper
,"I just took her online Nutrition class this past summer. I liked having everything available and ready from the first day of the course. She has some videos with instructions available to everyone which I thought was very useful. I suppose someone who has not taken an online class ever before can become overwhelmed, the course is meant for all.",5.0,2.0,Urbi Ghosh
,"Started out the class warning us we wouldn't pass which made me study my butt off and if you do that too, you will pass especially because he curves grades. He speeds through lectures, so I spent a lot of time outside of class studying. If you don't have time for that, I recommend not taking him. He is VERY helpful and available outside of class.",4.0,4.0,Eric Bertram
,"She sees students as peers. Anyone can stop her while giving lecture anytime, she will pay tons of patient back. She has a really good temper if you don't try to bully her. She also uses her academic life experience to encourage students. I am little bit afraid of math, but I believe I can even choose this as my major at the end of this semester.",5.0,1.0,Kun Niu
,"This teacher teaches Comp Lab, clinical, and adult health nursing. She is so much fun and loves to help her students learn. You can meet with her any time outside of class for help. Shes the type of teacher that doesn't mind you calling her cell phone and she will call yours if theres a problem. Great!!!",5.0,2.0,Dell Mars
,"Professor Fierle is a great professor. She teaches Therapeutic Recreation for people with Disabilities. During the Winter semester, we learned a lot from the elderly to children at risk. This class is a continuation of RPE 3100",3.5,4.0,Mimi Fierle
,"All you have to do is know how to read, follow simple instructions, hand in assignments ON TIME EVERY TIME, study the material and you will pass.",5.0,1.0,Godwin Ohiwerei
,Shes a pretty good professor she will help you a lot!!!!!,4.0,1.0,Sherrill Linder
,"Prof Merdian is not funny or caring. He screams and mocks students in front of the whole class. Some students (yes, plural) dropped his class due to the anxiety he was giving them. He surely knows his stuff, but teaching is not his forte. Very disorganized and we never used the book or lab manual. Be ready to lean a lot on your own...",2.0,4.0,Bill Merdian
,"By far the absolute greatest advisor, program director and professor I could have ever asked for. She is so kind, caring and down to earth. You can talk to Dr. M about absolutely anything and never feel criticized or looked down upon. Her course content is applicable in the world and she has a wonderful, memorable way of instruction in all courses!",5.0,2.0,Maureen Maiocco
,"bias n unfair are the right words! this guy barely teaches..his class is like watching a bad skit of a comedian that already sucks. all he does is make jokes n doesnt teach class..on the positive side, you always get out of class early so depending on what type of student u r u might like him, but if u wanna learn n wanna have a fair grade, AVOID!",1.5,1.0,Michael Betzag
,"She's very unclear, her lectures are beyond boring, helpful I'm sure but also at times I'm questioning relevancy. The entire class is one long group project which she can be very unclear about, she lets you know when things are due the day before and then when no one turns it she questions why. Pretty easy and fast grader,that is the only plus side",1.5,4.0,Olga Wilson
,Overall I enjoyed this class.,4.0,2.0,Denise Preston
,I've had her for several classes now and if you put in effort she'll help you in any way possible. If you care then she will and you'll more than likely make an A,5.0,4.0,Heike Polster
,"In short - extremely easy class, do the online homework, go to lecture, and do the EASY extra credit he gives you and you should have no problem getting an A.  Love this Professor and would definitely recommend!!",5.0,1.0,Ryan Vannier
,"He is a very nice guy, and as long as you make an effort to participate in class and try on the tests, he is a pretty liberal grader. However, he is not necessarily the best teacher. Honestly, the only reason I have an A is because of the SI sessions. So if you take him, I highly recommend making time for the SI. Also, he does have a heavy accent.",3.0,2.0,Cesar Reyes
,I think she make english easy and she lets you be creative with your writting. If you just need to get through english and it is not your fav. subject then this teacher is for you.,3.5,1.0,Marlene Pearson
,"I'm telling you now, never write about abortion and race. Dr. Kelly is very opinionated. You know how most teacher are paid to grade you on content, well she doesn't do that. If you write about something she doesn't like, don't be surprised if she argues with you in a conference and gives you a C because you dont feel the same way. DONT TAKE HER",1.0,4.0,Donika Kelly
,Very passionate professor. There's only 4 essays but the prompts are so specific and he practically addresses them in lecture. Easy A. It's REALLY hard to fail this class.,5.0,2.0,Robert Perez
,"She's very patient and if she sees that the class doesn't understand what she's talking about, she goes over it in a different way. She's always willing to help in and out of class. She's also a perfectionist so she will point out where you could do better, but she understands that night classes = busy people.",5.0,4.0,Ronda Chaney
,This is the best online class I have taken. The lectures are very clear and easy to understand. Teacher is very open to communication. The material in the tests is fully covered on the lectures. Li Liu is a very good teacher and cares about the success of her students!,5.0,3.0,Li Liu
,Love this prof! Solid choice if you want you want to learn. Always go to office hours if you are confused because he explains step by step processes and doesn't make you memorize random things. He's really funny too and doesn't make class boring. 2 midterms and lots of homework. and a final. Easy A if you work hard,5.0,2.0,Derek Chang
,"Howell expects a lot of work for a one unit course. He isn't very helpful and gets fairly hostile when irritated. Most of your grade is from lab reports, which are quite long (expect to spend several hours per week writing these up) and minor mistakes will lose you a lot of points. The tests are easy but don't make up much of your grade.",1.0,5.0,Gary Howell
,"Professor Draper teaches great courses, with a caring feeling for her students and a concern for future careers. She makes you want to do the work you NEED to do to move up in the world. You can tell that she wants to be in that classroom with so much energy, and talks about real events happening in the world off campus. Fair grader, smart lady.",5.0,3.0,Elaine Draper
,"Took this class online. In the beginning of the semester, she made us do a discussion post every day for her class. I missed one, and my grade dropped from 98 to 87. The discussion posts are worth 10 points, but it weighs a lot because she doesn't give many assignments... at all. The semester ends next week and she hasn't graded anything else yet.",3.0,3.0,YharNahKeeShah Smith
,She was super helpful always and really cared that we learned. Really only had two big group projects and that's it.,5.0,3.0,Melissa Morris
,He is the best teacher I have EVER had! He really loves what he teaches and you can see his passion for the subject. If you don't understand something he is ALwAYS there to help...you just need to ask. The study sessions before the tests are amazing and so helpful. The tests are easy if you study everything on the study guide and I mean everything.,4.5,3.0,Arthur Goldiner
,"Awesome, awesome, awesomeeee!!! He loves math, it's his passion. He's funny, understanding, and knows what he's teaching and helps the students 110% HIGHLY RECOMENDED!!!Not too bad to look at either",5.0,1.0,. Papageorgiu
,Extremely helpful and fun.  Highly recommend taking her classes.,5.0,2.0,Rachael Jurek
,"This was probably the most fun class I've taken at Temple. You learn lots from somebody who's been a Mayor of a large city, but the class also has a budget simulation that allows you to learn more about politics and governing. You can be elected to a position in the Mayor's cabinet or be in City Council, write resolutions, etc. Take if you can!",5.0,2.0,John Street
,"Took this as a hybrid class. There were weekly readings from the textbook that would be discussed in class, 5 or 6 short papers throughout the semester and a research paper at the end. The class was pretty easy and she was a very understanding, helpful teacher. Definitely recommend her.",3.0,3.0,Susan Mudrick-Smiley
,Unnecessarily strict with grading. Gives poor feedback with little to no reasons as to why a low grade was given.,1.0,5.0,Maureen Hawkins
,"Ok so here's the thing about Arevalo:She can't speak English well but the class is so easy you can teach yourself. Show up for class because she knows when you're not there. She is a relatively nice person, and funny on some occasions. She will NOT repeat herself so you're better off getting the information from someone else. Overall she's not bad",1.5,2.0,Elizabeth Arevalo
,"You can really tell how much Dr. Eubanks enjoys World lit, when you participate in class discussions ! The class does require a lot of reading (which he provides online), but he does a pretty great job of going over analysis questions/high points of the readings in class. !!!Take notes--will help for the in-class exams!!!",4.0,3.0,Kevin Eubanks
,"Nice guy who is willing to help, assigns a lot of reading but he is very fair to the students. Take his class!",5.0,2.0,Jeff Marks
,Fun class. Hard assignments. But he encourages you to get good grades. Recommend if you like research though.,2.0,1.0,Andre Turcotte
,His h.w are incredibly long and he takes points off for everything (have to include where in the textbook you found equation and do a sketch diagram for every question). when you answer questions for his oral exam he doesn't give you any feedback just a grade. incredibly hard class. the only good part is that it's an open book test. Do Not Take.,1.0,5.0,Ping-Pei Ho
,A gentle giant. You basically read the textbook cover to cover so you'll get your money's worth. Discussion questions assigned each class and fosters participation. Has a large paper and the end of the term which is standard. What's nice is he will give you the grade as long as you put the work in aka all the DQs and class participation etc.,5.0,4.0,Darren Provost
,Great professor. Incredible analytical skills. Cares about her student's success.  Her expectations are clearly communicated. Her assignments are fair. Participate in the discussions in her course and do your readings you'll do great. Must admit that the readings are challenging so take notes when you're reading them.  ,5.0,4.0,Agatha Schwartz
,"This is the second class Ive taken with Prof. K and I wish I could take a third. Shes one of the best teachers Ive ever had. She wants you to learn, and tries to facilitate that in SO many ways! As long as you participate and communicate, her classes are awesome.",5.0,3.0,Sirisha Kala-Kolluru
,"Funny man.  His voice booms from the mic. unexpectingly, and loves to teach.  Didn't really feel the need to go to lecture.  Fell asleep a lot, but when i was awake he was fairly interesting.  Not a bad class to learn about some sick tribes that do sick things in other parts of the world.  Seriously, take it, and find out.",3.5,3.0,Michael Freedman
,"Loved Angie. She made class enjoyable. She is energetic, loves her job, and so much more. Overall amazing prof. This class is great and can be used for everyday life. ",4.0,1.0,Angie Kolen
,"Dr. Kerber's lectures were hard to follow as she just spewed random facts and she DOES NOT post any lecture slides. Her tests made you recall random, minute details that she mentioned once in one of her unorganized lectures. This course was way harder than the other first year English courses I have taken. Tons of material, too much to remember.",2.0,4.0,Jenny Kerber
,Amazing teacher. I was so worried cuz I've heard bad things but he really was excellent!,5.0,1.0,William Griffin
,GREAT!!!,5.0,2.0,George Konstantinos Kostopoulos
,"Love this class. Dr. Bardo is really an expert on the area but so down to earth and easy to talk to. I was a little unsure about this class because hes new here, but my advisor recommended it and Im so glad I listened to her.",5.0,3.0,Anthony Bardo
,Mrs. Hanratty is wonderful!  She gives clear grading criteria and she gives good feedback on papers so you know how to improve. She cares about her students and wants you to succeed. She gives you plenty of time to work on assignments. I would highly recommend her if you want to learn something in English!,5.0,3.0,Margaret Hanratty
,"Most of your grade is based on the group project you do. You do consulting work with a company to create training programs for humanitarian work. The other material includes case write-ups, quizzes, and reflections.",5.0,4.0,Jonathon Westover
,"Prof's lectures tend to bore me since it is redundant and not straight to the point. Otherwise, when it comes to projects, it may be frustrating when attempting to get approval to start painting, but Prof B encourages you to go further and bring out the project's value with some tweaks. Good class if you're willing to go past artistic boundaries.",4.0,2.0,Linda Besemer
,"I took Professor Wade for Summer 2019 Fundamentals of Networking and it was a great and easy online class. The structure was laid out perfectly and there was opportunity for extra credit. The book didn't help much with Subnetting in my opinion, some things I am more of a visual learner, but other than that great class and easy to follow! Thanks!!",5.0,2.0,James Wade
,"Nice teacher, took online. Very helpful. You will have weekly discussion posts, 3 Reader Responses (400 words) and 3 essays (800-2200) words. Lots of writing. She has a mandatory number of words for everything, even discussion posts.",5.0,3.0,Cayce Vanhorn
,"Mrs. Poole is a wonderful teacher. I was skeptical about taking a counseling class, but once I entered Mrs. Poole's class it was so much fun! She is an outstanding teacher and very patient with all types of students. Mrs. Poole is a teacher that actually cares about the students succeeding in college. I would recommend her class to anyone.",5.0,1.0,Cynthia Poole
,"Dr. Boden is the only reason i use rate my professor from now on. taking his 100 level class was a great challenge and even though many hours were spent doing homework, lab reports, tests, quizzes, and taking notes i ended receiving a C for this class. never had participated in such a hard 100 level class, no extra credit avilable. not recommended!",1.0,5.0,David Boden
,"Glenn Smith is, simply put, an angle of a man. Truly passionate about constitutional law, he genuinely cares about the education of each of his students. Participate in his class and he'll appreciate it. I am taking him in a course simulating the Supreme Court, smaller than his usual lectures, and he is very accommodating. Funny too!",5.0,4.0,Glenn Smith
,"Sara is a great teacher! Whether or not you are a social work major, her classes are always really interesting.",4.5,3.0,Sara Sanders
,She was really easy! I despise writing papers and English but I loved the class. I definitely would take it again.  It's one of the best english classes I have ever had! She's a wonderful teacher!!,4.5,2.0,Susan Mudrick-Smiley
,"I have taken her online Math 108 and found that she is extremely helpful when I need something. She has reopened all of our quizzes and homeworks to get a better grade, if you choose not to do this you need to live with the grade you were given. I would suggest not taking all your quiz chances the first time and save a couple later.",4.5,2.0,Alisa Vanorden
,"If your a sensitive person he will offend you let me start with that, but if your a fun outgoing person who can take some criticism and jokes take shawns class, he cares so much about his students and really wants to see everyone succeed, he can be borderline mean but he has the right intentions, to bring out the best in you. Also SO FUNNY",4.0,3.0,Shawn Richards
,Im conflicted about professor Allen. The class itself isnt hard but he makes it harder than it should be. He gives TONS of worksheets that you basically figure out how to do yourself. I felt like I taught myself the entire semester. He hardly ever gives a straight answer to questions and isnt clear on instructions. He can be condescending too.,2.0,2.0,Ezell Allen
,"Professor Morales is honestly such an inspiration for someone like me who wants to become a foreign language teacher. He is extremely intelligent in all the languages he teachers, I think he knows 6-7? Extremely easy to open up to, hilarious, helpful no matter what, understanding, caring, and honestly I look forward to going his class everyday :)",5.0,1.0,Juan Carlos Morales
,"She's very helpful and caring but at the same time will go off tangent and spend a lot on proofs. Gives out a ton of homework that will take up a lot time. As with any class, if you put in the dedication and effort you will pass. There will be quizzes every week.",3.0,4.0,Maheta Wells
,"Il fonctionne avec le manuel, cad aucun notes de cours aucun power point (a part quelques powerpoint du manuel quil va envoyer par email). La personne est respectable en tant que tel mais sa maniere d'enseigner est mediocre. A eviter, il y a de meilleurs profs pour ce cours a uqam.",2.0,4.0,Jean Précourt
,"Dr. Tavss is a Rutgers legend. He is retired but you can find ALL the students in gen chem1 and 2 using his notes to this DAY! in his notes, he explains things so clearly and will step by step solve problems to help students build the ability to solve more challenging problems on their own. He is the only reason I learned any chemistry at all!",5.0,2.0,Ed Tavss
,Dr Lopez teaches her class like youre one of her micro colleagues. She forgets that youre in the learning stages. Shes not approachable. She says that shes there to help but not really. Who says to their students right before an exam that I expect everyone to get below 60%. Not very encouraging. Pick another teacher. I dont recommend her,1.0,4.0,Terry Lopez
,"Best teacher! Very fair and very helpful, great class discussions.",5.0,1.0,Marvin Lovell
,Dr. McCabe is easily one of the best Bible teachers I've had. His classes are challenging and involve a lot of work but you will get so much out of it. He makes learning a ton of fun and his lectures are very active.,5.0,4.0,David McCabe
,"Nice guy, takes his time when teaching the material and really tries to make it make sense to you. He taught the summer section of PHY 2410, so the classes were really long, like 2 and a half hours. Still would prefer over some other professors.",4.5,3.0,Ajani Ross
,"Take him!!! Awesome professor who is super passionate about what he teaches. Tests are easy as long as you do all of the readings and look at powerpoints. He uploads all of the readings and ppts, so you don't have a textbook for the class. Lots of class discussions with lectures.",5.0,2.0,Brian Dotts
,"He is not a bad teacher but, he goes quickly and will sometimes poke at you in front of the class for asking questions frequently. To do well in the class be sure to read the book before lectures and take notes. You can google how to do the homework for help. My class had 10/11 tests because chem dept. was trying a new thing, not too bad.",3.0,4.0,Joseph Bushey
,"All assignments are worth 100 points. If you do bad on one, your grade goes down a lot.",1.0,4.0,Repanich David
,"I spent a lot of time navigating broken technology. I emailed the professor about issues (the website being down, the links being broken, not having access to the library database). She did eventually respond to my emails but my grade still took a hit for things that weren't my fault. Very frustrating class at times. May be better in person.",3.0,4.0,Maha Baddar
,"All homework and quizzes are done online on a site you have to pay for. That's where the textbook is as well, but I never used it and passed. English is not his first language, so it may be difficult to understand what he says, but powerpoints are clear. Pay attention, show up to take notes and you'll pass. Hands out a clear syllabus.",3.0,3.0,Guo Jiao Liao
,"Ouyang is nice, but a really difficult professor.  He reads straight off the slides, offers no real explanations, and the project work is insanely difficult.  If you take this course, pair yourself up with someone strong in accounting, especially if your new to the topic.",2.0,5.0,BO Ouyang
,"will teach yourself, hates to break prob down, shell be annoyed but be sure to ask all the questions, vague teaching, shes lazy & uses a math app for hw & grading & because of this she wont know how a student is doing on their own, the midterm/final is in class & must show work this is when shell know if u can work problem but still wont care",1.0,4.0,Christine Lewis
,Super great teacher. Her tests are just testing if you understand the ideas nothing really there to trick you. She is super nice and the lecture is not too bad. As long as you go to the class and pay attention you should easily get an A on every exam.,5.0,1.0,Melissa Birkett
,A really great teacher. He keeps homework and quizzes consistent and you can easily find answers in the book. He is very willing to give clear explanations to any questions asked. He also tries to break up the lectures with videos. Test questions are directly off of the quizzes. Definitely recommend.,5.0,3.0,Todd Devries
,"I'm normally not the type to be negative. I'm a hard working student and do my best. This wasn't an English class, more like Political. All our papers were on politics. She would spend endless time ""sharing"" her opinion. She gave me and another a C when he didn't even finish the paper and I only had 2 errors in five pages. I do not suggest. Awful.",1.0,1.0,Mary Mathis
,Great teacher!  Very understanding and wants everyone to learn.,5.0,1.0,Eric Agol
,"Make sure you follow every single one of her directions when writing a paper. If you forget to even number pages, she counts off even if the material is spot on. I feel like she would have served the class better by recording lectures and assigning reading but it was all reading. The feedback came too late.",3.0,4.0,Taylor Tidwell
,I started this class in person which wasn't too bad the lectures and the book had nothing in common so you just had to sit through lectures and participate in discussion. Due to COVID this class transitioned online and got a lot harder. He assigned papers and discussions and was strict on using key terms in discussion meaning you had to read.,3.0,3.0,Matthew Dewey
,"reads straight from textbook for lectures, very monotonous",2.0,3.0,Sandra Colavecchia
,"Oh my GOODNESS - I just want to say that Professor Dudley was the best professor I have had. However, if you are looking for an ""easy A"" this is not the class for you. You need to show up, do your work, pay attention (this is easy because she is hilarious and a great storyteller). I got the book but really didnt use it - all info in class on PP.",5.0,3.0,Virginia Dudley
,"Lectures consist of ""learning"" terms and specific pieces which are just the quiz answers. No in depth understanding or outside example. Koehler rambles incoherently every single lecture as others have noted. Talks for mere minutes at a time about the class subject, elsewhere rants about unrelated and milquetoast conspiracies about society.",2.0,3.0,Reimund Koehler
