sentiment,text,quality,difficulty,prof_name
1,"Her lectures are always entertaining. Attendance is a grade, about 4-5 quizzes that she prepares you for ahead of time, 2 tests, 4 hw assignments, and a comprehensive final. Lots of extra credit. Easy class to pass, but prepare to read if you want an A.",4.0,2.0,Barbara Lusk
0,"Dr. Kovach likes to structure his class as if though its the only class you are signed up for. His multiple choice questions on the exams only confuse you rather than test you on the literature. Unfortunately, he is more concerned with keeping up his reputation as the ""difficult"" professor which takes time away from actually teaching us.",1.0,5.0,Michael Kovach
1,"Great teacher. Learned alot about web design. Although you don't learn about React in this class. Primarily you learn the bare fundamentals of web design. Really easy projects. Would recommend taking this class if you need credits to take to satisfy for FAFSA. No tests, few quizzes (easy). Accessible via Discord. He accepted late assignments for us",5.0,1.0,Joe Micallef
1,Works with students. Has great advice for soon-to-be graduates.,5.0,4.0,Patrick Brandt
1,"Dylan Shields was totally cool.  If you're serious about becoming successful in the movie business, this is a great professor for you.  He brought in a lot of guests from studios and the real world of filmmaking.  VERY COOL.",5.0,1.0,Dylan Shields
1,"only 4 reports!!no tests, no study  love her the easiest profesor in browad college. 4 reports on your opinion!take her you will get a easy ""A""-THIS IS THE TRUTH.",5.0,1.0,Gladys Sanchez-Bello
0,"She obviously has a great amount of subject knowledge and personal experience with Asian studies, but she is a very poor presenter. Her lectures are long, boring, scattered. Use Wikipedia if you want to know what's going on. ",2.5,4.0,Kazumi Hasegawa
0,"Positives: he grades on such a generous curve you're bound to get a decent grade. Negatives: you must show up for ALL classes to take notes, and he gives homework every day. If he doesn't like you for whatever reason he is extremely rude and disrespectful! My friends and classmates have told me I should report him to the Dean for what he's done!",1.0,2.0,Jose Abara
0,This she has a thick accent that is very hard to understand. The way the book teaches the material is how she teaches it. The equation / algebraic expressions are literally on one slide. So there is barely room to understand what is going on. The fact that she only grades quizzes and test will make it harder to pass this class. Do not recommend....,1.0,5.0,Natalia Shkiler
1,"Took this class with Dr hernandez last year. Homework was okay. Exams were pretty similar to homeworks and had extra credit. He also gave partial credit in exams and discussions. Came to see him in the office with questions, that was helpful! Also on phone. He was nice and willing to help. Math not my best subject but got B. Highly recommend him!!",4.0,3.0,Jaime Hernandez
0,Was not considerate when i was out sick Even though it says redos on papers gets one week to complete she told me that I needed to have the final draft due that night as I needed to redo it. It says one week on syllabus and she said that's only after i grade it. she was making me redo it instantly and didn't follow syllabus she made so i dropped it,1.0,4.0,Meryl Peters
1,"Professor Gibson is one of those professors that you wish for every semester. She is patient and easy-going. There is always work to be done but TRUST ME, she gives ample time. Extra credit and revisions available to everyone who participates in class. Love Dr. G. Awesomeness!",5.0,2.0,Ebony Gibson
1,"His American Lit online class is just a lot of time consuming work. You have to read what he assigns, make 6 discussion posts (200 words only gets you a C). I like to do things fast and having to wait for other people to post to reply to them is stupid. The work is easy though? I like doing the discussions.",3.0,3.0,Jude Meche
0,"She is somewhat caring but her accent makes it hard to understand what she is saying. She is always all over the place and not organized. She is unfair, some students used notes on a test and she didn't saying anything but my group did and she got upset. There are only quizzes and exams very hard to get an A.",1.0,5.0,Kim Do
1,"Mr. Tyson has very difficult quizzes and tests that use a lot of inference. He wants his students to be able apply what they have learned. His lectures can get boring but that comes with the content. He can be a little off topic, but overall not bad. There are not a lot of opportunities to raise the grade so study the material. Ask questions.",3.0,4.0,Garrett Tyson
0,She is horrible. She did not teach anything in this production. It was mostly a play that was for her tribute to her heritage. We did not learn acting or technical things. We were used for her name and project. But in the end she was blaming us for everything. Run away from this person.,1.0,4.0,Stefanie Sertich
1,"Dude's very political and loud about it.. can get annoying but it's a history class so it's good to have perspective..  No homework, just learn what's in the book and answer essay questions for tests. I liked it but some people did not do well.  He's a nice guy at heart but yeah a little too much sometimes. Rants about the youth and so on",4.0,4.0,Robert Turkovic
0,"Please try to find a better english teacher. Professor Hetrick loves the sound of his own voice and will talk for an hour and a half straight about his job at USD and the drinking age. I went in for help multiple times and emailed him repeatedly to get almost no help on improving my essays. I wanted to improve my writing, but I learned nothing.",1.5,4.0,Kyle Hetrick
1,Great teacher! Gives a ton of advice if you're willing to listen. Is understanding and always willing to answer any questions.,5.0,2.0,Eric Molnar
1,"fantastic professor and class. she's a lot of fun and makes class fun. expects you to get your projects done on time and do the occasional readings, but she's willing to help you as much as she can. you'll learn a lot about clothing in this class",4.0,3.0,Beba Shamash
1,He's long winded because he's lived a long time and has a lot of knowledge. Sit up front and prepare before you go to his class. You can coast through the class but when finals come you better know the material because the questions require a lot of thought. Only 2grades & 1 extra credit.,5.0,3.0,Harry Butowsky
1,She responds to questions and messages in a short period of time. All of the homework and tests were available the first day and there is unlimited attempts at the homework. She was nice and worked with me when I was dealing with a personal issue and fell a little behind.,5.0,2.0,Karen Appel
1,"Awesome, awesome, awesome teacher. She's super knowledgeable and encouraging. Just be sure to only take her classes (or any language classes, for that matter) if you are completely dedicated from day 1!",5.0,5.0,Holly Raynard
1,"She is very fair, very easy grader. She gets a bad rap because of her accent, but it is nothing that you can't understand as long as you pay attention.",5.0,2.0,Kim Do
1,"Second time I've had him. Liked music so signed on for French. He doesn't play gotcha with vocab and quizzes like some. There are projects and assignments. You have to do the discussions. He makes a lot  of comments there. Ask any questions there. If you just turned in the work, you'd be pretty much guaranteed a B or better. I got an A.",5.0,2.0,Jason Green
1,"If you are not a political sci major, don't take this class. It's a ton of work and its not actually that interesting (its mostly just theory). She is also a strict grader and her system always seemed a little vague to me. She also cares a lot about things like passive voice in your journal entries, so if you are not a grammar nazi, watch out!",3.0,4.0,Allison McCartney
1,A retired accounting professional who clearly has excitement about teaching others about accounting and the different professions within the field. Straight shooter with great stories. He confirmed my feelings about going back to school to get me accounting degree. Great instructor.,5.0,3.0,Paul Simkus
1,He's an awesome professor! His tests are easy and fair! Take him if you get the chance!!,4.0,1.0,Brian Cogan
1,If you pay attention and do homework you will pass.,4.0,3.0,Christianne Kurtz
0,"Professor Mantell got very sidetracked. By the third week, our class was behind 2 lectures. She is very sweet, but she gives too much information that is not needed for the course. My fiancee is a bio major and helped me throughout the course and she even said she was not a good professor. The ""mean"" for our exam grades averaged out around a D.",2.0,4.0,Ann Mantell
1,"Since I took this class online, Inwont say that she's a bad teacher herself but that the way she delivers the material could be better. The chapters in this book are not short at all, so it's hard to know what exactly to focus on while studying. Also, she does not have any PPT lectures to correlate with the material.",3.0,5.0,Angela Currier
1,Prof. Khadka is one of my best in SJCC. He want hes students successful in the subject. I recommend to all who interested in Phys 4A to attend with Him. ,5.0,1.0,Dhan Khadka
1,"Mark is an awesome teacher. He grades pretty tough and u are expected to do every homework assignment and lab in order to even pass his class. Do not expect to just breeze through his class, because u will fail. He makes u work for ur grade but he is always there if u need his help and he really wants u to succeed. Would recommend for COM 408!",5.0,4.0,Mark Generous
1,"Fran is an incredibly amiable person. She cares deeply about her students, going extra lengths to make SURE those who ask understand a concept. I think she is an excellent teacher, instilling core concepts well. That said, she is not especially easy, but well worth the experience. You will leave as a better chemist. You will never feel left behind.",4.5,3.0,Fran Blase
1,"Professor Spearman is overall a good professor but the content overload is unfathomable. She expects students to know every single quote from every single novel we have read throughout the semester. If you can memorize every poem, break it down to your own comprehension, you can pass. Majority of the readings are boring and pointless.",3.0,1.0,Amy Spearman
1,"Great teacher. He's fun and give a lot of help when you don't understand something. There's 2 very small quizzes, and 4 projects which are easy if you do work in class and use the techniques he shows. There's 1 short essay due at the end of the course. I did all the projects,quizzes, and essay and barely passed with an A, he pushed you to do better",5.0,3.0,Kenneth Corral
1,Amazing! Worth attending the school for. One of the most intelligent men i have ever come across and will challenge your views. you get what you want out of the class- not hard at all. there's no better prof at this school,5.0,1.0,Jeff Mallinson
1,"Cramer is my favorite professor at Suffolk thus far. He is extremely intelligent, he truly knows what he's talking about, and he really likes to involve students in class discussions. HUM106 was my favorite part of the day. Tests are easy if you take notes and attend class. Take his class if you ever get the chance!",5.0,3.0,Charles Cramer
1,Amazing ! If only all math teachers were just like him ! Do your homework attend math lab take good notes and you are solid !,5.0,2.0,Allan Crocoll
1,Louis Nelson = AMAZING!!!! I could not have asked for better!,5.0,3.0,Louis Nelson
1,"If you need to take LIT3115, take it with Soh. She is very organized. Get to do the work that really matters. You get to teach using lesson plans that you do for her assignments. Her feedback is helpful.",5.0,2.0,Sohyun Meacham
1,"Dr. Lorton is an amazing teacher. He is more than willing to help students find their way to answers, but no he will not give you the answer. I have gone to him for help in other math classes and he helped without any hesitation. The homework, tests, and finals are designed to increase in difficulty as in every math class at any university!",5.0,4.0,Cody Lorton
0,"Holly was the most difficult Professor I have ever had at SCAD. Her class was full of unclear homework and project assignments. She not only wants you to be an expert at using the programs, but wants your work to be grad level design work, ridiculous for an intro class. We should not have to use YouTube to teach a class we're paying someone $4k for",1.0,5.0,Holly Quarzo
1,Dr. Galan is super easy. I hate history and I have made all a's. We have done 2 book and 2 film reviews. Write something decent and you'll be fine. Pretty much impossible to fail his class.,5.0,1.0,Francis Galan
0,I'm currently in this class and it was a big mistake. Teacher goes off topic the whole time. At first its funny but it gets uncomfortable. Have no idea how the exam is going to go and i find learning in this class is difficult to grasp because there is not much emphasis on it. Please do not take this class. Learn elsewhere.,1.0,5.0,Eric De Vos
1,"If you NEED an A in this class, DO NOT take her! She is very nice, explains everything very well but her tests are ridiculously hard which make up most of your grade. It doesn't matter how much you study, you will not get above a B on any exam. If you want to learn a lot and don't mind barely passing you'll enjoy her class.",3.0,4.0,Mary Ann Sexton
1,"I love Mrs. Sexton! She is a tough and structured teacher. She lays her expectations out for you from the beginning. You will have to study, but she gives great study guides. She will help you if you need it. She always models the procedures she wants you to do in lab. I had her for lab in A&P 1 also. I highly recommend her!",4.0,4.0,Mary Ann Sexton
1,"Raquel is nice, but she makes this class way harder than it has to be. I don't hate going to class, or dislike her, but she really makes our quizzes/exams MUCH harder than they have to be, I understand she wants us to know the material but she makes it too hard. She is nice, but if you have better options take them over Raquel. Speeches aren't bad.",3.0,4.0,Raquel Polanco
1,I wish all my teachers at were as dedicated. He's quite interesting to listen to. Too bad it's an online class. ,5.0,3.0,Patrick Devey
1,"be prepared for study he gives a lot of handouts, drinks Dr.Pepper,plays poker,smokes cigars,sarcastic,clever&brilliant.      Excellent Prof.",5.0,4.0,Fred Akamine
1,"Professor Doyle is a very nice man, and his class isn't anything out of the ordinary. Does require a couple reports throughout the semester on how your internship is going and the quizzes and exams are fairly easy. My only gripe with his class is that his syllabus was a bit unorganized so I always had a hard time figuring out when things were due.",4.0,2.0,John Doyle
1,"Chet is the sweetest man on the entire planet, most helpful teacher Ive ever had, he makes math fun and uses adorable terms to help you remember material. HIGHLY RECCOMENDED",5.0,1.0,Chet Advani
1,"Gives helpful feedback on assignments. Very patient and positive attitude towards students. Main drawback to this class was the massive amount of reading, especially workshopping up to 19 other students in the class, 3 times over the semester, giving detailed feedback on each piece. Added to the time spent on your own work, it takes several hours.",4.0,1.0,Melanie Schnell
1,"Her civic class was the hardest thing ever and I don't know why it is only 3 credits for the amount of work it asks for. This is not an easy A class by any means, she's a though grader. However, she really cares & is knowledgeable about her stuff. But I should've dropped the class when she told us to in the first class.",3.0,4.0,Allison McCartney
1,He took his time to explain difficult problems. Everybody in the class loved him. Would definitely take his classes again.,5.0,4.0,Van Nguyen
1,HE IS A GREAT TEACHER.... AND MAKES THE  CLASS GO FAST.... EASY CLASS... AND BELIEVE ME... YOU WOULD NEVER GET BORED.... HE IS AWESOME!!,5.0,1.0,Joe Gonzales
0,"She's a harsh grader and will fail you if you skip too often. I don't feel as though she taught us much about writing or becoming a better writer. She is very liberal and most of her assignments and lectures revolve around society and feminism. Overall, try to find another professor with more experience because her class was very disappointing.",1.0,4.0,Melissa Murata
1,"Brilliant, fantastic professor. My mind was blown daily. Interesting, thought provoking lectures that worked cohesively with the equally interesting readings she assigned. Very strict about being on facebook on laptops, but it actually helped me pay attention. If you have any interest in the health field, take this class, or a class with her.",5.0,4.0,Elizabeth Roberts
0,"I understand that online classes are probably hard to teach, but she was totally AWOL the whole time. I emailed her four times during the class, and she never once got back to me. She would fix and change things but never communicate at all. The class is graded (often outdated) busywork, more time consuming than chemistry or calculus.",1.0,2.0,Janet Rowell
1,"Terrific instructor. You will learn so much about not only the language, but cultures as well. However her tests are insanely hard and she is a STRICT grader. If you want an easy A or B then don't take her class. Expect tons of hw and long papers in Spanish. That said, she is very interested in her students and will take time to know you.",4.0,4.0,Margarita Casas
1,The course has a lot of information. The exams are a majority of your grade so be sure to study ! Her exams are based off her lectures. Powerpoints are posted. I would recommend making a quizlet based off her powerpoints and study. Definitely an Easy A if you study.,4.0,3.0,Lauren Mavica
1,"His high degree of knowledge shows through every lecture, and he is good at clarifying complicated subjects. However I find he is very critical, and when asking questions aloud in class he seems to only accept the one answer he had been waiting to hear.",4.0,4.0,Danny O'Quinn
0,"this class is easy. I never showed up and almost got an A. there's lots of reading but you can skim through it and understand. I did not enjoy his class AT ALL, how much he talks about himself or off topic conversations in class is ridiculous and the reason why I stopped attending class. Basically taught myself everything I needed.",2.0,1.0,David Seymour
0,"I really enjoyed the class I took with Professor Qualls. While I learned a lot, I struggled as well. He gives good feed back on papers, but it's not always clear and is mostly negative. If you don't feel like you're a great writer, I'd be hesitant about taking on of his classes. However, he's a great prof who you'll learn a lot from.",2.0,4.0,Karl Qualls
1,"Easy marker. Caring prof. Horrible teacher. Boring, goes on tangents and repeats himself endlessly. Talks about irrelevant info for 3 weeks and interesting info for a class or two. Bad prof.",3.5,2.0,Mark Joyal
1,"Dr.Abara is so funny and make psychology class so much fun!He is quick witted and sassy!Follow his notes, not the book and attend every class.",5.0,2.0,Jose Abara
1,He's very repetitive with notes. He also requires you to buy the textbook which is not necessary at all. We used the textbook once to do a homework assignment and that was all. He will give you review outlines for the two test and final and they clearly tell you what you need to know. Do not miss a single class.,4.0,3.0,Alireza Fazelpour
1,"Dr. Fazelpour is an amazing professor. Spends extra time with students after class to ensure they understand. spend in total writing 80+ program but most are just copying code with some homework; working in pair. Test cover question from the book, a lot the question are the same as the given study guide.",5.0,4.0,Alireza Fazelpour
0,"I attended every lecture and took notes, but pretty much taught myself everything. It was difficult because the professor was not clear nor helpful. To be honest, he didn't seem that enthusiastic about teaching nor did he show genuine care for his students. If I could retake the class, I would choose a different professor.",1.0,3.0,George Vlachos
1,Dr. Salano is an awesome dude and a good teacher. if you do the work your gonna get an A. i got a B but i suck at school. great guy though.,5.0,4.0,Roger Solano
1,Great teacher. He has so many stories that help make an otherwise boring (but important) subject enjoyable. Make sure to get involved in his lectures as he grades you on participation (PLUS IT HELPS YOU LEARN!). He is very kind and open to helping you with questions or even just talking to you about life.,5.0,1.0,Casey Kleindienst
0,"His class is useless! You can get an A even if you don't show up - He does not care... - as long as you kiss up...BUT his students do not make it to med school!! (except csun visiting students, of course) if you are pre-med and need the mcat STAY AWAY form Dr T & CSUDH, or ""You"" will be labled a ""dummy"" - thanks to Dr. T",1.0,1.0,John Thomlinson
1,Used no textbook and had a open book midterm and final. Just reads over the PowerPoint and the finals are based on the PowerPoints. Have to goto class everyday which is pretty mandatory.,3.0,3.0,Anh Tran
0,Took his online class and what he expects from you is extremely confusing and difficult. His tests are ridiculous (45 questions in 35 mins) and 3 essays in 75 mins (plus identifications) I suggest dropping his class immediately if you have the luck to get him.,1.0,5.0,T. Popovich
1,"Honestly the best math teacher I have ever had. For Statistics she either handed out note outlines or we printed them out. They helped a ton. However, she can be a tough grader and will take off for small details.",5.0,4.0,Diana Flahaven
1,He were a great teacher hands down but a tough grader,5.0,1.0,Charles Mustari
1,"I took Mrs. Ryburn for Precal and she was a good teacher, definitely the best percal teacher at Arkansas. Helps you when you need it and runs through everything with detail, but make sure to show up to class and drill, because it will help you immensely and their are quizzes almost weekly. Only 4 tests all year and she tells you everything on them.",4.0,3.0,Victoria Ryburn
1,"I love Professor Carson so much. I took him for ENGL 1101 and 1102 because he is so sweet and cares so much about your success. Lots of reading and quizzes on what you read but he always goes over EXACTLY what is on the quiz. His classes are small so he will know YOU, do not skip class. His humor is underappreciated. Easy in-class essays! TAKE HIM!",5.0,2.0,Alfred Carson
0,"Hi everyone. I am not usually rated for any of my professors. However, I think you need to know about this one. Homework is extremely heavy. Making sure you have time for it. She grades our work very hard. Trust me, to get a good grade even in a discussion is very difficult.",1.0,5.0,Michelle Blair
0,"Very nice guy, but not very helpful. The other two portfolio professors Sean and Maria are much more productive with class time, and actually give helpful critique.",2.0,1.0,Ryan Romero
0,Fowler is totally disorganized. Class discussions are rambling and unplanned and it's not clear what you're supposed to get from them. Class is almost entirely digression. Horribly unstructured.,1.0,2.0,Elizabeth Fowler
1,"I found this class so interesting. It's definitely not for everybody, but the information discussed was stuff I had never even thought about, before. It's a lot of reading, but interesting reading. Professor Aizura is funny and definitely does his best to make his lectures interesting. 1 paper, 6 reflections, a group project, and a final exam.",3.0,2.0,Aren Aizura
1,"Although Conrad does give a lot of hw (online and in textbook), the material she assigns actually helps understanding the concepts and prepare you for her exams. She is very organized with her lesson plan; does both PPT and notes style lecture. All prelim exams have a 10pt EC opportunity and 20pt EC for the final. Very generous grading for labs.",4.0,2.0,Kathleen Conrad
1,I love his class on poetry analysis and think he's an extremely intelligent professor. All poems can be found online as well so don't buy the book.,5.0,3.0,Larry Scanlon
1,I LOVED DALEY!! Easy A for sure. ,5.0,1.0,Peter Daley
1,Heavy homework and long labs but they were fairly graded with feedback which I appreciate. Lectures too long. Cared about the student experience and spent time upgrading the lab equipment. Would recommend. Definitely learned how to program the AB PLC.,5.0,3.0,Terry Stevens
1,Great Instructor,5.0,3.0,Mickey Crews
1,"Very caring & explains the material well. Econ comes pretty naturally to me, but the tests were tough because they covered a lot of material. Put in the effort and youll be fine. He offered a couple extra credit opportunities.",5.0,3.0,Johnny Alse
1,"My favorite class by far!! Obviously, if you don't pay attention or take notes you most likely will not pass. But Mr. Z makes his notes very clear to understand and seems to enjoy in-class conversation about the topic at hand rather than only dictating the course with zero student input. He also makes everything accessible online. Fast grader too.",5.0,3.0,Marc Zamkotowicz
0,Not a very good class!! 2 months teaching and 1 month homing!!,2.5,3.0,Steve Tung
1,Dr. Graetzer is a very intelligent woman with a vibrant personality. Great teacher. She is very interesting and makes her class an enjoyable and relaxing place to actually LEARN! Would highly recommend.,4.5,2.0,Margarita Graetzer
0,"Inconsistent grading.  Like seriously inconsistent.  Get's on her soapbox in class, doesn't really let anyone else talk.  Likes to talk about how busy she is, yet this is her JOB. But really, very inconsistent grading, inconsistent feedback and a lot of work with not much in return.  The college of Ag really needs to rethink this course. ",2.0,4.0,Mollie Aschenbrener
0,This class was ridiculous! I am a senior and a psychology major and this is by far the most difficult and boring class I have taken at UT. I highly recommend not taking this class!!!,2.0,4.0,Gordon Burghardt
1,"Professor Shine is an amazing professor. The class is basically all reading with no homework. The reading is tough, but he explains it very clearly for anyone to understand. Their are two tests; a Mid-Term and Final, which are both take home essays. If you take plenty of notes and you'll do well in his class.",5.0,2.0,Laurence J. Shine
1,Amazing professor takes the time to answer question and lectures are very interesting. Would recommend highly !!Tests are fair .,5.0,3.0,Corey Ptak
1,"This lady is amazing! Her classes aren't easy, and you are expected to work hard for them, but she gives you all of the material you need, and she is super interesting to listen to. If you need her help, she responds to emails very quickly, and if you are sick for a test or something, she is always willing to spare her time to let you make up.",5.0,4.0,Linda Pittman
1,"Funny, to the point, great explanations using personal stories. Tests are scenario based, which make them a lot harder then regular multiple choice tests.  Once you get used to him and the tests, it's pretty smooth sailing. I'd take his classes again...",5.0,3.0,James Furno
1,"Professor Hetrick is a nice enough and good teacher but he is not an easy ""A"" or ""B"". You have FOUR 5 Page Essays and a FINAL that's like a FIFTH Paper all graded on every possible rule of grammar. Like not enough or too many commas gets you minus 10 points! There are a couple of EASIER ENGLISH Professors there on campus so please find one!!!",4.0,5.0,Kyle Hetrick
1,It was a pleasure to have Kata for SPAN224 this semester. She tried her best to make the class minimally stressful and did a wonderful job demonstrating her knowledge of the material. All you have to do is show up ready to discuss the readings and have at least one written essay per unit (3 units total). I would take this class with her again!,5.0,3.0,Katarzyna Beilin
1,"Lit and Society. A lot of books to read, but they were all interesting. The discussions with the prof. made the classes even more interesting. I like books much better now that I had Waxler to guide me.",4.5,2.0,Robert Waxler
1,"Positive about the class: 1) Work was not hard - a few journals and weekly discussion board - both were interesting. 2) Learned a lot BY READING the textbook. Negatives: 1) exams were HARD - 1 hr, 50 questions, no review, over 8 chapters. 2) He wouldn't always respond emails. 3) He didn't seem to care much about the students. 4) Lectures not good.",3.0,4.0,Jack Goodyear
1,"He is very practical about teaching and learning, stresses active participation and regular attendance. I learned so much in the class, for example, making podcasts, video production and editing and digital literacy in general. ",4.0,4.0,Daniel Olufemi
1,"Had Angie for Clincial. She expects a lot, but is willing to help. Feedback is delayed but as long as you are improving she will work with you.",5.0,3.0,Angie Wortman
1,Mrs. Gilmore  is an amazing professor that has a love for science. The passion that she has for science shows with every lectures she presents to her students. I have truly enjoyed her class this past semester. I will be taking her again in the fall for Gen Bio II.,5.0,4.0,Alexandria Gilmore
1,"Definitely not an easy class but it wasn't awful. Tests are eh, you definitely need to study but she will give you credit for the diagrams as long as you tried and they make somewhat sense. There is a term project but it wasn't too bad. Be sure to gradually work on it and not wait until the last minute. Have to use lockdown + webcam for tests.",3.0,4.0,Judy Wynekoop
1,"great teacher always available to help you,even when you finished the course and take another course with someone else",5.0,3.0,Miriam Keller-Perkins
1,i took this class for winter session and she was a good teacher. i learned alot in her class and her test are easy if you study the material.,3.0,2.0,. Oganian
1,"Old school teacher, monotone voice. Lectures are pretty long and boring but informative. Essays are easy to write about -- does a peer edits in class. Attendance is optional but recommended. Understanding about giving extensions. ",3.5,2.0,Richard Sammons
1,"Aunave is very intimidating when you first meet her, but she is a phenomenal teacher who really engaged me in the subject.  You need to come to class and be ready to participate, but if you earnestly put in the effort it will pay off.  The exams are fair, the hw keeps you on top of material, and there are plenty of extra credit options",4.0,3.0,Marielle Aunave
1,I loved this class! so easy and fun :),5.0,1.0,Don Carter
1,"Her and flor are basically twins, but  flor is the better one!!",4.0,2.0,Linda Menard
1,TAKE HIM TAKE HIM. You won't be sorry. Awesome professor that is helpful not just in class but in whatever questions you have in social work field as well,5.0,3.0,Jose Juarez
1,Lectures are interesting but can be boring. He's very knowledgeable but for a class of mainly first years his style and vocabulary while teaching is a bit tough to follow and take notes. His voice is super soft and may put you to sleep but if you pay attention you'll actually learn critical analysis strategies which is awesome.,3.5,3.0,Danny O'Quinn
1,"Professor Xian is very nice. She uses a mic and has an accent, so she's very hard to understand. You'll probably end up doing all the learning on your own, but the material is easy. The tests are VERY similar to the sample problems she gives you, so do them! You won't even need the book. She is always willing to work with students, so just ask!",2.5,1.0,Chunwei Xian
0,"His voice is soft, and hard to hear.  Cantow is lazy, so when he grades, he grades real easy.  Funny guy, too.  Really wants to get done with the lab.  I'd recommend him for lab, easily. (=",2.0,2.0,Manfred Cantow
1,It's very lecture heavy and what he discusses is on his powerpoints that he posts up online. Attendance isn't really mandatory but he appreciates it when his students show up. He's a kind and easy going professor. 5 quizzes and 1 easy paper. Just study what's on the study guide and and follow the paper guidelines and you'll pass with an A.,5.0,2.0,Jerry Law
1,"Psy216 was not what I was expecting, long boring lectures consisting of slides and that's all. I know why students are acting like millenials when the teacher just reads from her slides and doesn't do much more but expect you to know the material she makes so mundane. I took this class expecting a teacher not a robot. I give this class B. Boring",3.0,3.0,Callandra Peters
1,what an enthusiastic and wonderful man. meet his daughter immediately.,5.0,3.0,William Heth
1,"Young, fun and very consistent. Interesting lectures and readings (kind of long articles tho). He knows his field pretty well. But, lots of work to do (two assignments per week). I would take another class with him.",5.0,2.0,Manuel Aviles-Santiago
1,"Take this professor!!!  The class is not easy, but he really makes you think about outside of America.  He loves to talk about study abroad stuff...   I really wish I would have paid attention more earlier in the semester.  GO TO CLASS AND LISTEN TO WHAT THE MAN HAS TO SAY!!!",5.0,4.0,Wade Watkins
1,"Melissa is a great prof! The class was not too hard. Basically do the reading, listen in class, do your work, study for like 15 to 20 mins for test and you should pass. She is really funny (and really sassy!) she is fun to listen to with class discussions. Highly recommended class and prof!",5.0,2.0,Melissa Steelman
1,"Great professor, Skips the crap!",5.0,2.0,Gary Brown
1,I had her yoga class and I had never done yoga before. Her instructions are crystal clear. She is such a great teacher and she is very helpful. She walks around and makes sure everyone is doing things right and making sure you're comfortable while doing it. Easy class and I would recommend her to anyone! She's absolutely amazing!,5.0,1.0,Gail Herndon
0,"This was probably the most unorganized class I've ever taken. You don't really have to go to class because the lectures, quizzes (7), and exams (3) are all online. As long as you complete the few assignments, quizzes, & exams you can easily get an A in this class. Don't rely on the syllabus b/c there are many typos and assignments left out.",2.0,1.0,Marty Steffens
1,"Easily one of the best professors I've had! She knows her material, is funny, & gets everything graded with feedback for assignments you do (which helps a lot). I had a crazy schedule in a few classes I took with her last semester and she was great at working with me & emailing me back for any questions I had. Take her classes!",5.0,2.0,Melissa Wigginton
1,He is a very nice man and REALLY knows his stuff. He used to be an MD so he can answer any health Q's. As long as you print & STUDY his test review you'll do fine.He gives hints as to what is important to know and he curves the tests.He cares about his students actually learning the material. His accent is thick but he'll repeat himself if you ask.,4.0,3.0,Victor Montes-Jordan
1,Julie was extremely helpful. She replied to emails fast and was understanding of all situations. If you miss a lab she works with you to get it made up.,5.0,2.0,Julie Albertson
1,"One of the most frustrating class I have ever took. He is no doubt a tough grader. There is A LOT of reading to this class, along with essays due after it. He takes attendance and MLA format really seriously, so check over your work multiple times to his liking. He comes off as imtimidating at first, but he is caring towards his students.",3.0,5.0,Dylan Parkhurst
1,"2nd time rating Dr. Shine - same rating. One of the English Department's most respected & prestigious professors. Very minimalist course. I'm genuinely saddened to see he's not slated to return in the Fall, but I understand why. One of Buffalo State's best.",5.0,1.0,Laurence J. Shine
1,"He's a pretty clear cut guy. The homework is online. He gives a study guide for the midterm, but for me it wasn't very helpful.  He seems a little paranoid, but otherwise he's a nice guy. If you pay attention and do the work, you should pass with at least a B.",4.5,3.0,Adrian Miller
1,Prof. Lohrey is always ready and willing to answer any questions you have. That is mostly how he runs his class-he wants you to go in and ask questions about anything you have trouble with. Do the Wiley homework because it WILL help you on the tests. He even told us exactly which kind of problems were going to be on the test!!! That helped A LOT.,4.0,2.0,Peter Lohrey
1,outstanding.  makes you want to come to class and do the readings.,5.0,3.0,Karl Qualls
1,Mr. MacCabe really knows his Weather and Climate course. He keeps his students interested and engaged with his knowledge and sense of humor. He is very fair and helpful. I enjoy sitting in the front of his class because I don't want to be distracted from his lectures. The course is very challenging but very interesting. I can easily recommend him.,4.5,4.0,Charlie MacCabe
1,Awesome professor makes class interesting and always ready to help.,5.0,3.0,Robichaux Sheila
0,"This guy's pretty boring and isn't very good at teaching. He flies through chapters but highlights what's going to be on the final for the most part. If you want to do well, you're gonna have to study a lot on your own. The textbook is your best friend but he definitely isn't!",2.0,3.0,Jeremiah J. O'Sullivan
1,"i like this prof. she has an extremely deep understanding of the language. her approach is very logical and methodical, thus makes sense. sometimes she adds vocabulary, which overwhelmed me at first, until i realized, it was meant to be additional, not required. she has a genuine desire to help the student progress, and it shows in her actions",5.0,4.0,Laurence Lhoest
1,Carina is a very inspirational person. I really liked her a lot as both a professor and a friend. She really knows how to get your mind working by having class discussions which were fun as some books looked boring but with her it's as if you are the narrator. She also taught me to think for myselfinstead of depending on someone else's essay notes.,5.0,1.0,Carina Pasquesi
0,Get rid of the sentence patterns. Errr. Tries his best to help but doesn't always help that much. He lost me very easily and I felt confused 90% of the time.,2.5,4.0,Tim McAlpine
1,"Jill is very hands on, very fun to listen to, very humorous so you remember things better ... But don't be fooled ... You will be expected to know the materials in order to pass.",4.5,3.0,Jill Reiter
